name,prediction,conf
model_antiviral3_815,0.83903605,model_antiviral3_815_complex.19
model_antiviral3_526,0.8389938,model_antiviral3_526_complex.19
model_antiviral3_1288,0.83899003,model_antiviral3_1288_complex.19
model_antiviral3_1618,0.8388610999999999,model_antiviral3_1618_complex.20
model_antiviral3_1217,0.83867866,model_antiviral3_1217_complex.16
model_antiviral3_1099,0.8385341999999999,model_antiviral3_1099_complex.5
model_antiviral3_3944,0.8385331,model_antiviral3_3944_complex.16
model_antiviral3_1137,0.8385246,model_antiviral3_1137_complex.7
model_antiviral3_3846,0.8381426,model_antiviral3_3846_complex.14
model_antiviral3_3784,0.83808917,model_antiviral3_3784_complex.19
model_antiviral3_1246,0.8380424000000001,model_antiviral3_1246_complex.5
model_antiviral3_4060,0.8378091000000001,model_antiviral3_4060_complex.7
model_antiviral3_3948,0.8377771999999999,model_antiviral3_3948_complex.7
model_antiviral3_439,0.83776623,model_antiviral3_439_complex.16
model_antiviral3_1828,0.83764005,model_antiviral3_1828_complex.16
model_antiviral3_3997,0.83763164,model_antiviral3_3997_complex.19
model_antiviral3_2388,0.837543,model_antiviral3_2388_complex.19
model_antiviral3_2802,0.8375193999999999,model_antiviral3_2802_complex.5
model_antiviral3_2250,0.8374438,model_antiviral3_2250_complex.17
model_antiviral3_1167,0.8373975,model_antiviral3_1167_complex.3
model_antiviral3_2654,0.83727133,model_antiviral3_2654_complex.6
model_antiviral3_233,0.8372216999999998,model_antiviral3_233_complex.17
model_antiviral3_36,0.83718485,model_antiviral3_36_complex.3
model_antiviral3_3673,0.8369656999999999,model_antiviral3_3673_complex.16
model_antiviral3_3572,0.8368501,model_antiviral3_3572_complex.18
model_antiviral3_79,0.83678675,model_antiviral3_79_complex.17
model_antiviral3_4192,0.83654463,model_antiviral3_4192_complex.3
model_antiviral3_2101,0.83633983,model_antiviral3_2101_complex.1
model_antiviral3_212,0.8360636999999999,model_antiviral3_212_complex.12
model_antiviral3_3822,0.8360103000000001,model_antiviral3_3822_complex.8
model_antiviral3_3678,0.8358828000000001,model_antiviral3_3678_complex.13
model_antiviral3_2077,0.8356046999999999,model_antiviral3_2077_complex.13
model_antiviral3_2191,0.8355995999999999,model_antiviral3_2191_complex.16
model_antiviral3_3097,0.83559287,model_antiviral3_3097_complex.6
model_antiviral3_159,0.83557665,model_antiviral3_159_complex.18
model_antiviral3_4289,0.8355626,model_antiviral3_4289_complex.17
model_antiviral3_4214,0.8353973,model_antiviral3_4214_complex.7
model_antiviral3_2137,0.83513623,model_antiviral3_2137_complex.8
model_antiviral3_4187,0.83503985,model_antiviral3_4187_complex.4
model_antiviral3_1483,0.83503115,model_antiviral3_1483_complex.11
model_antiviral3_409,0.8349514000000001,model_antiviral3_409_complex.7
model_antiviral3_3815,0.8348111999999999,model_antiviral3_3815_complex.13
model_antiviral3_1867,0.8347916,model_antiviral3_1867_complex.11
model_antiviral3_1756,0.83464825,model_antiviral3_1756_complex.18
model_antiviral3_2462,0.83444756,model_antiviral3_2462_complex.9
model_antiviral3_3066,0.83439,model_antiviral3_3066_complex.15
model_antiviral3_3154,0.83414555,model_antiviral3_3154_complex.9
model_antiviral3_627,0.83409476,model_antiviral3_627_complex.11
model_antiviral3_2839,0.83405495,model_antiviral3_2839_complex.16
model_antiviral3_3670,0.8338893,model_antiviral3_3670_complex.8
model_antiviral3_1184,0.8337706,model_antiviral3_1184_complex.9
model_antiviral3_3196,0.83374155,model_antiviral3_3196_complex.8
model_antiviral3_3558,0.83370084,model_antiviral3_3558_complex.17
model_antiviral3_715,0.83355075,model_antiviral3_715_complex.13
model_antiviral3_1485,0.8334786,model_antiviral3_1485_complex.20
model_antiviral3_2693,0.8333216,model_antiviral3_2693_complex.2
model_antiviral3_785,0.8332893,model_antiviral3_785_complex.3
model_antiviral3_606,0.8332699,model_antiviral3_606_complex.19
model_antiviral3_701,0.8332166999999999,model_antiviral3_701_complex.15
model_antiviral3_1453,0.8331156999999999,model_antiviral3_1453_complex.19
model_antiviral3_1271,0.83304083,model_antiviral3_1271_complex.18
model_antiviral3_3298,0.8330270000000001,model_antiviral3_3298_complex.19
model_antiviral3_3435,0.83295435,model_antiviral3_3435_complex.18
model_antiviral3_4142,0.8329134,model_antiviral3_4142_complex.12
model_antiviral3_3297,0.8328728999999999,model_antiviral3_3297_complex.8
model_antiviral3_2599,0.83284914,model_antiviral3_2599_complex.7
model_antiviral3_3014,0.8328152,model_antiviral3_3014_complex.6
model_antiviral3_584,0.8327646000000001,model_antiviral3_584_complex.1
model_antiviral3_249,0.8325867,model_antiviral3_249_complex.17
model_antiviral3_3001,0.83256346,model_antiviral3_3001_complex.16
model_antiviral3_258,0.83231384,model_antiviral3_258_complex.3
model_antiviral3_3638,0.83225405,model_antiviral3_3638_complex.17
model_antiviral3_4110,0.83217156,model_antiviral3_4110_complex.20
model_antiviral3_4240,0.83206,model_antiviral3_4240_complex.17
model_antiviral3_3649,0.83202374,model_antiviral3_3649_complex.13
model_antiviral3_550,0.83190703,model_antiviral3_550_complex.8
model_antiviral3_3584,0.8318998,model_antiviral3_3584_complex.9
model_antiviral3_2677,0.83187824,model_antiviral3_2677_complex.20
model_antiviral3_4013,0.83184516,model_antiviral3_4013_complex.12
model_antiviral3_277,0.8316798000000001,model_antiviral3_277_complex.1
model_antiviral3_3895,0.8316530999999999,model_antiviral3_3895_complex.13
model_antiviral3_4474,0.83146137,model_antiviral3_4474_complex.20
model_antiviral3_2441,0.8313853999999999,model_antiviral3_2441_complex.10
model_antiviral3_4063,0.8312716999999998,model_antiviral3_4063_complex.6
model_antiviral3_2213,0.8312138000000001,model_antiviral3_2213_complex.7
model_antiviral3_4001,0.8310305,model_antiviral3_4001_complex.9
model_antiviral3_2210,0.8308854999999999,model_antiviral3_2210_complex.16
model_antiviral3_2036,0.830715,model_antiviral3_2036_complex.16
model_antiviral3_1280,0.8306199000000001,model_antiviral3_1280_complex.8
model_antiviral3_2026,0.8304188,model_antiviral3_2026_complex.11
model_antiviral3_3582,0.8303735000000001,model_antiviral3_3582_complex.11
model_antiviral3_217,0.83037156,model_antiviral3_217_complex.7
model_antiviral3_837,0.8302431,model_antiviral3_837_complex.11
model_antiviral3_196,0.8301200000000001,model_antiviral3_196_complex.10
model_antiviral3_795,0.8300284,model_antiviral3_795_complex.17
model_antiviral3_1540,0.8298974,model_antiviral3_1540_complex.18
model_antiviral3_3806,0.82989645,model_antiviral3_3806_complex.5
model_antiviral3_3340,0.8298168,model_antiviral3_3340_complex.7
model_antiviral3_3866,0.82980233,model_antiviral3_3866_complex.12
model_antiviral3_403,0.8296889000000001,model_antiviral3_403_complex.9
model_antiviral3_862,0.8294266,model_antiviral3_862_complex.7
model_antiviral3_1660,0.8294113999999999,model_antiviral3_1660_complex.12
model_antiviral3_3414,0.82939434,model_antiviral3_3414_complex.6
model_antiviral3_301,0.8293197,model_antiviral3_301_complex.10
model_antiviral3_3257,0.82911307,model_antiviral3_3257_complex.1
model_antiviral3_2596,0.82910424,model_antiviral3_2596_complex.1
model_antiviral3_3592,0.8290805,model_antiviral3_3592_complex.11
model_antiviral3_1591,0.8290417999999999,model_antiviral3_1591_complex.15
model_antiviral3_1586,0.8290203000000002,model_antiviral3_1586_complex.4
model_antiviral3_2204,0.82900274,model_antiviral3_2204_complex.1
model_antiviral3_1901,0.82899386,model_antiviral3_1901_complex.14
model_antiviral3_1684,0.82895464,model_antiviral3_1684_complex.4
model_antiviral3_2682,0.8288763000000001,model_antiviral3_2682_complex.11
model_antiviral3_3094,0.82881385,model_antiviral3_3094_complex.3
model_antiviral3_2489,0.82875186,model_antiviral3_2489_complex.19
model_antiviral3_3451,0.8286885,model_antiviral3_3451_complex.14
model_antiviral3_2922,0.8286355,model_antiviral3_2922_complex.16
model_antiviral3_3867,0.82859105,model_antiviral3_3867_complex.15
model_antiviral3_4378,0.8285243,model_antiviral3_4378_complex.2
model_antiviral3_3118,0.82839733,model_antiviral3_3118_complex.13
model_antiviral3_611,0.8281995999999999,model_antiviral3_611_complex.9
model_antiviral3_1505,0.8281222,model_antiviral3_1505_complex.9
model_antiviral3_208,0.8280791,model_antiviral3_208_complex.12
model_antiviral3_2774,0.8279048000000001,model_antiviral3_2774_complex.16
model_antiviral3_1499,0.8278559000000001,model_antiviral3_1499_complex.11
model_antiviral3_237,0.82779515,model_antiviral3_237_complex.11
model_antiviral3_4059,0.82766515,model_antiviral3_4059_complex.10
model_antiviral3_2333,0.82728046,model_antiviral3_2333_complex.12
model_antiviral3_986,0.82726043,model_antiviral3_986_complex.15
model_antiviral3_3236,0.8272016999999999,model_antiviral3_3236_complex.9
model_antiviral3_2289,0.8271091999999999,model_antiviral3_2289_complex.4
model_antiviral3_253,0.8270573,model_antiviral3_253_complex.17
model_antiviral3_1370,0.8269889000000001,model_antiviral3_1370_complex.15
model_antiviral3_1091,0.82694316,model_antiviral3_1091_complex.14
model_antiviral3_2859,0.82692975,model_antiviral3_2859_complex.19
model_antiviral3_3661,0.8268888000000001,model_antiviral3_3661_complex.17
model_antiviral3_437,0.8268402,model_antiviral3_437_complex.10
model_antiviral3_4068,0.82677174,model_antiviral3_4068_complex.10
model_antiviral3_2310,0.8267711999999999,model_antiviral3_2310_complex.11
model_antiviral3_2110,0.82660985,model_antiviral3_2110_complex.7
model_antiviral3_2626,0.8265267,model_antiviral3_2626_complex.13
model_antiviral3_573,0.8265029,model_antiviral3_573_complex.20
model_antiviral3_3284,0.8264796,model_antiviral3_3284_complex.20
model_antiviral3_598,0.8264688,model_antiviral3_598_complex.2
model_antiviral3_4211,0.82646513,model_antiviral3_4211_complex.5
model_antiviral3_2426,0.8264277,model_antiviral3_2426_complex.1
model_antiviral3_1979,0.8260789000000001,model_antiviral3_1979_complex.10
model_antiviral3_362,0.82597536,model_antiviral3_362_complex.14
model_antiviral3_4315,0.82597077,model_antiviral3_4315_complex.4
model_antiviral3_1017,0.82587165,model_antiviral3_1017_complex.13
model_antiviral3_78,0.8258482,model_antiviral3_78_complex.5
model_antiviral3_21,0.8258284,model_antiviral3_21_complex.13
model_antiviral3_103,0.8257304,model_antiviral3_103_complex.2
model_antiviral3_610,0.8256813000000001,model_antiviral3_610_complex.10
model_antiviral3_743,0.82565784,model_antiviral3_743_complex.4
model_antiviral3_2924,0.8256,model_antiviral3_2924_complex.11
model_antiviral3_3171,0.8255863999999999,model_antiviral3_3171_complex.17
model_antiviral3_3864,0.82557076,model_antiviral3_3864_complex.17
model_antiviral3_1002,0.82544404,model_antiviral3_1002_complex.12
model_antiviral3_2488,0.825343,model_antiviral3_2488_complex.11
model_antiviral3_4274,0.82533854,model_antiviral3_4274_complex.5
model_antiviral3_660,0.8253155000000001,model_antiviral3_660_complex.10
model_antiviral3_3522,0.8252579,model_antiviral3_3522_complex.11
model_antiviral3_173,0.82518303,model_antiviral3_173_complex.18
model_antiviral3_2154,0.82505524,model_antiviral3_2154_complex.7
model_antiviral3_2950,0.8250004000000001,model_antiviral3_2950_complex.13
model_antiviral3_1191,0.8247953000000001,model_antiviral3_1191_complex.8
model_antiviral3_555,0.8246252000000001,model_antiviral3_555_complex.2
model_antiviral3_4403,0.8246040000000001,model_antiviral3_4403_complex.10
model_antiviral3_3820,0.8246005999999999,model_antiviral3_3820_complex.2
model_antiviral3_646,0.8244729,model_antiviral3_646_complex.2
model_antiviral3_614,0.8244699000000001,model_antiviral3_614_complex.7
model_antiviral3_112,0.8244079,model_antiviral3_112_complex.17
model_antiviral3_319,0.8243369,model_antiviral3_319_complex.13
model_antiviral3_1571,0.8242231,model_antiviral3_1571_complex.13
model_antiviral3_1312,0.82418275,model_antiviral3_1312_complex.3
model_antiviral3_3599,0.8240790000000001,model_antiviral3_3599_complex.12
model_antiviral3_3577,0.8240084999999999,model_antiviral3_3577_complex.14
model_antiviral3_3902,0.8240014999999999,model_antiviral3_3902_complex.2
model_antiviral3_1221,0.82398355,model_antiviral3_1221_complex.18
model_antiviral3_2409,0.8239502000000001,model_antiviral3_2409_complex.19
model_antiviral3_2765,0.8238544,model_antiviral3_2765_complex.3
model_antiviral3_2766,0.82360613,model_antiviral3_2766_complex.17
model_antiviral3_167,0.82346034,model_antiviral3_167_complex.4
model_antiviral3_3157,0.82342124,model_antiviral3_3157_complex.16
model_antiviral3_3047,0.82338464,model_antiviral3_3047_complex.13
model_antiviral3_4170,0.82329977,model_antiviral3_4170_complex.15
model_antiviral3_3745,0.8232395,model_antiviral3_3745_complex.16
model_antiviral3_3860,0.82309586,model_antiviral3_3860_complex.18
model_antiviral3_966,0.82299316,model_antiviral3_966_complex.13
model_antiviral3_1929,0.8229515,model_antiviral3_1929_complex.18
model_antiviral3_2093,0.82277936,model_antiviral3_2093_complex.8
model_antiviral3_3403,0.8226787,model_antiviral3_3403_complex.10
model_antiviral3_448,0.8225785,model_antiviral3_448_complex.7
model_antiviral3_4010,0.8225771000000001,model_antiviral3_4010_complex.2
model_antiviral3_250,0.8225465000000001,model_antiviral3_250_complex.7
model_antiviral3_1172,0.82239974,model_antiviral3_1172_complex.14
model_antiviral3_1647,0.8223653000000001,model_antiviral3_1647_complex.9
model_antiviral3_2249,0.8221984,model_antiviral3_2249_complex.18
model_antiviral3_2695,0.8221638000000001,model_antiviral3_2695_complex.15
model_antiviral3_4209,0.8221632,model_antiviral3_4209_complex.19
model_antiviral3_1025,0.8220726999999999,model_antiviral3_1025_complex.4
model_antiviral3_2871,0.82201946,model_antiviral3_2871_complex.20
model_antiviral3_1802,0.8219591999999999,model_antiviral3_1802_complex.8
model_antiviral3_3566,0.8218745999999999,model_antiviral3_3566_complex.8
model_antiviral3_3088,0.8217825000000001,model_antiviral3_3088_complex.3
model_antiviral3_3266,0.8216937,model_antiviral3_3266_complex.2
model_antiviral3_26,0.82164246,model_antiviral3_26_complex.12
model_antiviral3_4159,0.821426,model_antiviral3_4159_complex.13
model_antiviral3_3703,0.8212913000000001,model_antiviral3_3703_complex.16
model_antiviral3_929,0.821248,model_antiviral3_929_complex.18
model_antiviral3_2863,0.8210934999999999,model_antiviral3_2863_complex.7
model_antiviral3_3038,0.8210770000000001,model_antiviral3_3038_complex.15
model_antiviral3_1322,0.8210280000000001,model_antiviral3_1322_complex.20
model_antiviral3_2651,0.8209687,model_antiviral3_2651_complex.14
model_antiviral3_1342,0.8209403000000001,model_antiviral3_1342_complex.11
model_antiviral3_1732,0.82089794,model_antiviral3_1732_complex.17
model_antiviral3_1869,0.82084537,model_antiviral3_1869_complex.13
model_antiviral3_2122,0.8208261,model_antiviral3_2122_complex.6
model_antiviral3_2983,0.82055086,model_antiviral3_2983_complex.17
model_antiviral3_1816,0.82037306,model_antiviral3_1816_complex.8
model_antiviral3_1789,0.8202221,model_antiviral3_1789_complex.1
model_antiviral3_1445,0.82005936,model_antiviral3_1445_complex.1
model_antiviral3_3005,0.8200375,model_antiviral3_3005_complex.18
model_antiviral3_3688,0.82003355,model_antiviral3_3688_complex.4
model_antiviral3_508,0.8199926,model_antiviral3_508_complex.9
model_antiviral3_1400,0.81996006,model_antiviral3_1400_complex.11
model_antiviral3_3037,0.81995696,model_antiviral3_3037_complex.17
model_antiviral3_3064,0.8198517,model_antiviral3_3064_complex.7
model_antiviral3_3746,0.8195669,model_antiviral3_3746_complex.7
model_antiviral3_576,0.81956434,model_antiviral3_576_complex.15
model_antiviral3_2779,0.81937754,model_antiviral3_2779_complex.4
model_antiviral3_320,0.81937057,model_antiviral3_320_complex.12
model_antiviral3_1088,0.8193578000000001,model_antiviral3_1088_complex.2
model_antiviral3_1643,0.8193555,model_antiviral3_1643_complex.15
model_antiviral3_4166,0.81920195,model_antiviral3_4166_complex.11
model_antiviral3_1494,0.81914544,model_antiviral3_1494_complex.4
model_antiviral3_633,0.8191020999999999,model_antiviral3_633_complex.20
model_antiviral3_4370,0.819087,model_antiviral3_4370_complex.15
model_antiviral3_1536,0.81903243,model_antiviral3_1536_complex.18
model_antiviral3_4267,0.8188546,model_antiviral3_4267_complex.18
model_antiviral3_4291,0.81882036,model_antiviral3_4291_complex.14
model_antiviral3_2759,0.81867945,model_antiviral3_2759_complex.14
model_antiviral3_1708,0.8186142,model_antiviral3_1708_complex.3
model_antiviral3_2833,0.8184522,model_antiviral3_2833_complex.12
model_antiviral3_1689,0.81841564,model_antiviral3_1689_complex.20
model_antiviral3_2445,0.8183066999999999,model_antiviral3_2445_complex.11
model_antiviral3_4072,0.8182535,model_antiviral3_4072_complex.11
model_antiviral3_2212,0.8181788000000001,model_antiviral3_2212_complex.7
model_antiviral3_3487,0.81810385,model_antiviral3_3487_complex.14
model_antiviral3_895,0.8177564,model_antiviral3_895_complex.4
model_antiviral3_4296,0.81774324,model_antiviral3_4296_complex.20
model_antiviral3_3870,0.81771344,model_antiviral3_3870_complex.9
model_antiviral3_2373,0.8175685,model_antiviral3_2373_complex.4
model_antiviral3_75,0.8174412,model_antiviral3_75_complex.4
model_antiviral3_230,0.81735194,model_antiviral3_230_complex.6
model_antiviral3_1066,0.8172764,model_antiviral3_1066_complex.8
model_antiviral3_1148,0.8171805,model_antiviral3_1148_complex.2
model_antiviral3_2910,0.8171411999999999,model_antiviral3_2910_complex.14
model_antiviral3_2740,0.8171384,model_antiviral3_2740_complex.19
model_antiviral3_2156,0.8171058000000001,model_antiviral3_2156_complex.9
model_antiviral3_1736,0.8170408,model_antiviral3_1736_complex.2
model_antiviral3_4081,0.8168965,model_antiviral3_4081_complex.17
model_antiviral3_2517,0.8168563,model_antiviral3_2517_complex.6
model_antiviral3_4328,0.8168288,model_antiviral3_4328_complex.4
model_antiviral3_1521,0.81676024,model_antiviral3_1521_complex.2
model_antiviral3_3776,0.816749,model_antiviral3_3776_complex.20
model_antiviral3_3012,0.8166308000000001,model_antiviral3_3012_complex.14
model_antiviral3_1897,0.8165893,model_antiviral3_1897_complex.14
model_antiviral3_1588,0.816477,model_antiviral3_1588_complex.2
model_antiviral3_2320,0.81646603,model_antiviral3_2320_complex.19
model_antiviral3_1751,0.8164501000000001,model_antiviral3_1751_complex.14
model_antiviral3_168,0.81635183,model_antiviral3_168_complex.14
model_antiviral3_2231,0.8161265999999999,model_antiviral3_2231_complex.6
model_antiviral3_1052,0.8157925,model_antiviral3_1052_complex.9
model_antiviral3_2756,0.81577486,model_antiviral3_2756_complex.8
model_antiviral3_2874,0.81573963,model_antiviral3_2874_complex.9
model_antiviral3_1149,0.8156015,model_antiviral3_1149_complex.11
model_antiviral3_247,0.8155971,model_antiviral3_247_complex.4
model_antiviral3_3987,0.8155621,model_antiviral3_3987_complex.10
model_antiviral3_1142,0.8154834,model_antiviral3_1142_complex.20
model_antiviral3_4218,0.8154197,model_antiviral3_4218_complex.5
model_antiviral3_1379,0.8153885999999999,model_antiviral3_1379_complex.19
model_antiviral3_3441,0.8153299,model_antiviral3_3441_complex.7
model_antiviral3_946,0.8149489000000001,model_antiviral3_946_complex.19
model_antiviral3_1474,0.8149168999999999,model_antiviral3_1474_complex.8
model_antiviral3_2673,0.81485134,model_antiviral3_2673_complex.20
model_antiviral3_541,0.8148029999999999,model_antiviral3_541_complex.18
model_antiviral3_1251,0.81470937,model_antiviral3_1251_complex.15
model_antiviral3_3092,0.8146593000000001,model_antiviral3_3092_complex.4
model_antiviral3_2331,0.8146266,model_antiviral3_2331_complex.16
model_antiviral3_721,0.8145009,model_antiviral3_721_complex.17
model_antiviral3_3101,0.8144938,model_antiviral3_3101_complex.20
model_antiviral3_2240,0.81443137,model_antiviral3_2240_complex.2
model_antiviral3_4446,0.81442314,model_antiviral3_4446_complex.20
model_antiviral3_1199,0.81436336,model_antiviral3_1199_complex.13
model_antiviral3_910,0.81432694,model_antiviral3_910_complex.17
model_antiviral3_1160,0.81427586,model_antiviral3_1160_complex.6
model_antiviral3_1859,0.81427145,model_antiviral3_1859_complex.19
model_antiviral3_1471,0.8141111999999999,model_antiviral3_1471_complex.12
model_antiviral3_1443,0.814107,model_antiviral3_1443_complex.12
model_antiviral3_177,0.81394225,model_antiviral3_177_complex.17
model_antiviral3_3751,0.8138906,model_antiviral3_3751_complex.11
model_antiviral3_3976,0.81376785,model_antiviral3_3976_complex.14
model_antiviral3_3166,0.8136688,model_antiviral3_3166_complex.16
model_antiviral3_3882,0.81361955,model_antiviral3_3882_complex.13
model_antiviral3_3625,0.81361496,model_antiviral3_3625_complex.6
model_antiviral3_2402,0.8136068000000001,model_antiviral3_2402_complex.6
model_antiviral3_3709,0.8135954000000001,model_antiviral3_3709_complex.8
model_antiviral3_4006,0.8135475999999999,model_antiviral3_4006_complex.11
model_antiviral3_2131,0.8135274,model_antiviral3_2131_complex.12
model_antiviral3_3813,0.8135060000000001,model_antiviral3_3813_complex.11
model_antiviral3_119,0.8133332,model_antiviral3_119_complex.17
model_antiviral3_2054,0.8132058000000001,model_antiviral3_2054_complex.3
model_antiviral3_2230,0.8131129,model_antiviral3_2230_complex.17
model_antiviral3_2538,0.8130938,model_antiviral3_2538_complex.5
model_antiviral3_1035,0.8128787,model_antiviral3_1035_complex.11
model_antiviral3_2872,0.812839,model_antiviral3_2872_complex.16
model_antiviral3_3010,0.81271076,model_antiviral3_3010_complex.16
model_antiviral3_686,0.8126318,model_antiviral3_686_complex.19
model_antiviral3_546,0.8125412,model_antiviral3_546_complex.17
model_antiviral3_1047,0.8125094,model_antiviral3_1047_complex.2
model_antiviral3_1135,0.81243324,model_antiviral3_1135_complex.8
model_antiviral3_670,0.8124291,model_antiviral3_670_complex.15
model_antiviral3_3485,0.81242555,model_antiviral3_3485_complex.13
model_antiviral3_2876,0.8123816999999999,model_antiviral3_2876_complex.20
model_antiviral3_3460,0.81224084,model_antiviral3_3460_complex.17
model_antiviral3_964,0.81214136,model_antiviral3_964_complex.20
model_antiviral3_681,0.8120607,model_antiviral3_681_complex.17
model_antiviral3_4275,0.8117814999999999,model_antiviral3_4275_complex.3
model_antiviral3_921,0.8117081,model_antiviral3_921_complex.7
model_antiviral3_22,0.8116651999999999,model_antiviral3_22_complex.14
model_antiviral3_3366,0.8114973000000001,model_antiviral3_3366_complex.8
model_antiviral3_1747,0.8113170999999999,model_antiviral3_1747_complex.9
model_antiviral3_395,0.8113023,model_antiviral3_395_complex.2
model_antiviral3_4149,0.811095,model_antiviral3_4149_complex.17
model_antiviral3_1230,0.811032,model_antiviral3_1230_complex.12
model_antiviral3_889,0.81097054,model_antiviral3_889_complex.15
model_antiviral3_3551,0.81096685,model_antiviral3_3551_complex.3
model_antiviral3_3289,0.81089497,model_antiviral3_3289_complex.9
model_antiviral3_2560,0.81080085,model_antiviral3_2560_complex.5
model_antiviral3_1476,0.81067085,model_antiviral3_1476_complex.7
model_antiviral3_175,0.8106701,model_antiviral3_175_complex.4
model_antiviral3_860,0.81036365,model_antiviral3_860_complex.10
model_antiviral3_3136,0.81027055,model_antiviral3_3136_complex.20
model_antiviral3_3890,0.8100062,model_antiviral3_3890_complex.4
model_antiviral3_1440,0.8097359000000001,model_antiviral3_1440_complex.12
model_antiviral3_2437,0.8096566,model_antiviral3_2437_complex.19
model_antiviral3_1741,0.8095806999999999,model_antiviral3_1741_complex.15
model_antiviral3_1249,0.809521,model_antiviral3_1249_complex.10
model_antiviral3_3185,0.80948436,model_antiviral3_3185_complex.3
model_antiviral3_3648,0.8093627,model_antiviral3_3648_complex.13
model_antiviral3_948,0.8092038,model_antiviral3_948_complex.13
model_antiviral3_2832,0.80917484,model_antiviral3_2832_complex.9
model_antiviral3_1854,0.8091484,model_antiviral3_1854_complex.5
model_antiviral3_1881,0.8091483,model_antiviral3_1881_complex.1
model_antiviral3_2119,0.80913764,model_antiviral3_2119_complex.11
model_antiviral3_3285,0.8090133,model_antiviral3_3285_complex.16
model_antiviral3_2908,0.8089774000000001,model_antiviral3_2908_complex.5
model_antiviral3_605,0.8089357,model_antiviral3_605_complex.13
model_antiviral3_666,0.8089147,model_antiviral3_666_complex.7
model_antiviral3_1048,0.80881715,model_antiviral3_1048_complex.17
model_antiviral3_1599,0.80872935,model_antiviral3_1599_complex.11
model_antiviral3_619,0.8086774999999999,model_antiviral3_619_complex.5
model_antiviral3_3728,0.8084484000000001,model_antiviral3_3728_complex.12
model_antiviral3_2293,0.8084395999999999,model_antiviral3_2293_complex.14
model_antiviral3_659,0.80841213,model_antiviral3_659_complex.1
model_antiviral3_2155,0.8083663000000001,model_antiviral3_2155_complex.19
model_antiviral3_3610,0.8081696,model_antiviral3_3610_complex.20
model_antiviral3_1496,0.8080901999999999,model_antiviral3_1496_complex.9
model_antiviral3_599,0.80807763,model_antiviral3_599_complex.7
model_antiviral3_1252,0.8080025,model_antiviral3_1252_complex.7
model_antiviral3_404,0.80796856,model_antiviral3_404_complex.13
model_antiviral3_2099,0.80795825,model_antiviral3_2099_complex.15
model_antiviral3_2108,0.8079519000000001,model_antiviral3_2108_complex.14
model_antiviral3_3463,0.8079006,model_antiviral3_3463_complex.17
model_antiviral3_806,0.8077956000000001,model_antiviral3_806_complex.5
model_antiviral3_1782,0.8077954,model_antiviral3_1782_complex.11
model_antiviral3_1631,0.80773413,model_antiviral3_1631_complex.5
model_antiviral3_617,0.8077333999999999,model_antiviral3_617_complex.8
model_antiviral3_2595,0.8076831999999999,model_antiviral3_2595_complex.5
model_antiviral3_2811,0.8074826999999999,model_antiviral3_2811_complex.20
model_antiviral3_562,0.8072022,model_antiviral3_562_complex.12
model_antiviral3_641,0.8071694,model_antiviral3_641_complex.14
model_antiviral3_3980,0.80709344,model_antiviral3_3980_complex.17
model_antiviral3_3420,0.80698496,model_antiviral3_3420_complex.9
model_antiviral3_4230,0.8069739,model_antiviral3_4230_complex.18
model_antiviral3_3953,0.806963,model_antiviral3_3953_complex.18
model_antiviral3_1250,0.80689275,model_antiviral3_1250_complex.14
model_antiviral3_3471,0.80688244,model_antiviral3_3471_complex.13
model_antiviral3_200,0.80672413,model_antiviral3_200_complex.19
model_antiviral3_2002,0.80669445,model_antiviral3_2002_complex.11
model_antiviral3_2719,0.8066099,model_antiviral3_2719_complex.4
model_antiviral3_3786,0.8064960999999999,model_antiviral3_3786_complex.2
model_antiviral3_1755,0.80648416,model_antiviral3_1755_complex.15
model_antiviral3_2480,0.80638945,model_antiviral3_2480_complex.15
model_antiviral3_1353,0.80638224,model_antiviral3_1353_complex.2
model_antiviral3_3116,0.80619514,model_antiviral3_3116_complex.1
model_antiviral3_3875,0.8060149000000001,model_antiviral3_3875_complex.5
model_antiviral3_2033,0.8059753000000001,model_antiviral3_2033_complex.14
model_antiviral3_3281,0.8059558000000001,model_antiviral3_3281_complex.19
model_antiviral3_2090,0.80589145,model_antiviral3_2090_complex.9
model_antiviral3_1820,0.80587375,model_antiviral3_1820_complex.8
model_antiviral3_2579,0.8058701,model_antiviral3_2579_complex.11
model_antiviral3_1861,0.8058542,model_antiviral3_1861_complex.18
model_antiviral3_2202,0.8058528,model_antiviral3_2202_complex.17
model_antiviral3_2056,0.80579656,model_antiviral3_2056_complex.3
model_antiviral3_3507,0.8056831,model_antiviral3_3507_complex.14
model_antiviral3_2375,0.80561584,model_antiviral3_2375_complex.13
model_antiviral3_3547,0.8055734999999999,model_antiviral3_3547_complex.18
model_antiviral3_2510,0.8055680000000001,model_antiviral3_2510_complex.11
model_antiviral3_1130,0.8053505,model_antiviral3_1130_complex.8
model_antiviral3_1886,0.8052998,model_antiviral3_1886_complex.14
model_antiviral3_644,0.8051323,model_antiviral3_644_complex.17
model_antiviral3_800,0.80479914,model_antiviral3_800_complex.16
model_antiviral3_2351,0.8045633000000001,model_antiviral3_2351_complex.8
model_antiviral3_3383,0.8045464,model_antiviral3_3383_complex.12
model_antiviral3_3300,0.8045441,model_antiviral3_3300_complex.15
model_antiviral3_1243,0.80441403,model_antiviral3_1243_complex.13
