name,prediction
model_antiviral2_2816_complex.3,0.84101456
model_antiviral2_2026_complex.6,0.8407834
model_antiviral2_2320_complex.6,0.840774
model_antiviral2_4443_complex.3,0.8401453
model_antiviral2_4715_complex.7,0.84009564
model_antiviral2_1945_complex.3,0.8398916
model_antiviral2_1114_complex.5,0.8395111
model_antiviral2_2322_complex.2,0.8393475
model_antiviral2_2118_complex.8,0.8392668
model_antiviral2_543_complex.8,0.8390043
model_antiviral2_4007_complex.5,0.8388077
model_antiviral2_4921_complex.8,0.8382382
model_antiviral2_169_complex.7,0.8379779
model_antiviral2_3644_complex.3,0.8374777
model_antiviral2_3558_complex.4,0.83734465
model_antiviral2_530_complex.5,0.836924
model_antiviral2_337_complex.7,0.83666605
model_antiviral2_611_complex.8,0.8366066
model_antiviral2_4920_complex.1,0.8364735
model_antiviral2_2319_complex.6,0.83604634
model_antiviral2_3243_complex.2,0.83598626
model_antiviral2_1858_complex.4,0.83574533
model_antiviral2_2154_complex.2,0.83549374
model_antiviral2_4585_complex.1,0.8352956
model_antiviral2_1911_complex.7,0.83452624
model_antiviral2_4679_complex.3,0.8344945
model_antiviral2_4783_complex.7,0.83418065
model_antiviral2_328_complex.5,0.8341708
model_antiviral2_4092_complex.1,0.8339531
model_antiviral2_3543_complex.3,0.8332985
model_antiviral2_4436_complex.8,0.8330728
model_antiviral2_989_complex.8,0.8330218
model_antiviral2_1295_complex.6,0.83116585
model_antiviral2_1591_complex.8,0.8310379
model_antiviral2_3028_complex.9,0.8306278
model_antiviral2_4278_complex.1,0.8301971
model_antiviral2_1847_complex.4,0.8301784
model_antiviral2_686_complex.8,0.8291432
model_antiviral2_275_complex.8,0.82885927
model_antiviral2_4026_complex.1,0.8284362
model_antiviral2_1512_complex.7,0.828257
model_antiviral2_4109_complex.6,0.82647896
model_antiviral2_1453_complex.3,0.8263042
model_antiviral2_1755_complex.1,0.826146
model_antiviral2_665_complex.8,0.8257859
model_antiviral2_4274_complex.3,0.8253594
model_antiviral2_1196_complex.6,0.8250238
model_antiviral2_2894_complex.1,0.82481325
model_antiviral2_1464_complex.2,0.8244652
model_antiviral2_4060_complex.5,0.8240634
model_antiviral2_4151_complex.7,0.82389057
model_antiviral2_1081_complex.2,0.82385576
model_antiviral2_2146_complex.7,0.8237712
model_antiviral2_1614_complex.7,0.8233825
model_antiviral2_468_complex.7,0.8228895
model_antiviral2_3897_complex.7,0.82250285
model_antiviral2_3056_complex.7,0.82221425
model_antiviral2_1342_complex.8,0.82157075
model_antiviral2_2286_complex.5,0.82121164
model_antiviral2_1597_complex.3,0.82101095
model_antiviral2_4869_complex.8,0.82041955
model_antiviral2_1386_complex.4,0.8192161
model_antiviral2_3306_complex.2,0.8186429
model_antiviral2_4434_complex.7,0.818603
model_antiviral2_888_complex.5,0.81846756
model_antiviral2_4352_complex.7,0.8183322
model_antiviral2_4553_complex.8,0.8177955
model_antiviral2_3052_complex.4,0.8174961
model_antiviral2_1837_complex.2,0.8171782
model_antiviral2_1220_complex.7,0.8165643
model_antiviral2_4216_complex.6,0.8163004
model_antiviral2_284_complex.8,0.81567204
model_antiviral2_1473_complex.2,0.81561255
model_antiviral2_3256_complex.2,0.815465
model_antiviral2_4160_complex.4,0.8146488
model_antiviral2_4934_complex.3,0.8130923
model_antiviral2_1216_complex.6,0.8130515
model_antiviral2_2527_complex.6,0.8130412
model_antiviral2_2499_complex.6,0.8130306
model_antiviral2_2500_complex.7,0.81296897
model_antiviral2_3302_complex.5,0.8129176
model_antiviral2_209_complex.8,0.81265634
model_antiviral2_2914_complex.6,0.81262493
model_antiviral2_389_complex.6,0.81231254
model_antiviral2_3358_complex.8,0.81223124
model_antiviral2_4435_complex.7,0.8119997
model_antiviral2_2890_complex.5,0.81194866
model_antiviral2_1853_complex.1,0.8118452
model_antiviral2_328_complex.4,0.8115746
model_antiviral2_130_complex.3,0.8114514
model_antiviral2_2816_complex.4,0.8109646
model_antiviral2_153_complex.5,0.81068087
model_antiviral2_1288_complex.5,0.81058055
model_antiviral2_4446_complex.8,0.81023425
model_antiviral2_3458_complex.1,0.81004035
model_antiviral2_1942_complex.9,0.81002176
model_antiviral2_1314_complex.1,0.80983126
model_antiviral2_270_complex.2,0.8097092
model_antiviral2_3580_complex.7,0.8096825
model_antiviral2_4992_complex.2,0.8096752
model_antiviral2_1859_complex.2,0.809357
model_antiviral2_1098_complex.5,0.80928093
model_antiviral2_4565_complex.1,0.8091792
model_antiviral2_3345_complex.4,0.80917865
model_antiviral2_2476_complex.3,0.80895597
model_antiviral2_4739_complex.5,0.80882245
model_antiviral2_2528_complex.4,0.80878735
model_antiviral2_4198_complex.8,0.8084682
model_antiviral2_4534_complex.2,0.8083384
model_antiviral2_3411_complex.4,0.80792654
model_antiviral2_4199_complex.4,0.8076006
model_antiviral2_2112_complex.9,0.80727506
model_antiviral2_4109_complex.4,0.80643123
model_antiviral2_449_complex.3,0.8061646
model_antiviral2_3324_complex.9,0.8060493
model_antiviral2_4558_complex.2,0.8060379
model_antiviral2_3945_complex.7,0.8059105
model_antiviral2_4815_complex.7,0.80579644
model_antiviral2_1282_complex.2,0.80559045
model_antiviral2_4849_complex.4,0.80526376
model_antiviral2_2268_complex.9,0.8047179
model_antiviral2_4920_complex.5,0.80437285
model_antiviral2_1902_complex.1,0.8041093
model_antiviral2_4919_complex.5,0.804013
model_antiviral2_3037_complex.3,0.80387944
model_antiviral2_1768_complex.3,0.8036387
model_antiviral2_4333_complex.7,0.80340725
model_antiviral2_2690_complex.3,0.8034042
model_antiviral2_2858_complex.8,0.80336106
model_antiviral2_3691_complex.6,0.8032336
model_antiviral2_1087_complex.8,0.80321777
model_antiviral2_4697_complex.4,0.803197
model_antiviral2_1648_complex.5,0.80319
model_antiviral2_2527_complex.4,0.80209327
model_antiviral2_2068_complex.6,0.80208266
model_antiviral2_2315_complex.5,0.801954
model_antiviral2_4668_complex.4,0.8018452
model_antiviral2_1365_complex.9,0.8017925
model_antiviral2_3823_complex.6,0.8017328
model_antiviral2_1818_complex.7,0.80099535
model_antiviral2_1245_complex.3,0.800856
model_antiviral2_2878_complex.2,0.8008498
model_antiviral2_4037_complex.5,0.80076987
model_antiviral2_92_complex.7,0.8006483
model_antiviral2_3217_complex.8,0.8002691
model_antiviral2_1462_complex.7,0.80013305
model_antiviral2_252_complex.4,0.80010384
model_antiviral2_2468_complex.8,0.7999769
model_antiviral2_3876_complex.7,0.7999609
model_antiviral2_2867_complex.4,0.7999074
model_antiviral2_1401_complex.9,0.7998596
model_antiviral2_2380_complex.9,0.79976
model_antiviral2_3187_complex.1,0.7993462
model_antiviral2_4583_complex.8,0.79891026
model_antiviral2_4177_complex.7,0.79879814
model_antiviral2_3932_complex.4,0.7987953
model_antiviral2_1473_complex.5,0.79868793
model_antiviral2_376_complex.8,0.798275
model_antiviral2_2607_complex.7,0.7980609
model_antiviral2_4486_complex.4,0.7977454
model_antiviral2_3536_complex.7,0.7977319
model_antiviral2_3067_complex.6,0.7975684
model_antiviral2_1236_complex.7,0.79729724
model_antiviral2_61_complex.7,0.7972931
model_antiviral2_3806_complex.8,0.79715085
model_antiviral2_3477_complex.5,0.79702044
model_antiviral2_4454_complex.7,0.79616535
model_antiviral2_856_complex.4,0.795998
model_antiviral2_2907_complex.3,0.7959657
model_antiviral2_3504_complex.4,0.79526544
model_antiviral2_124_complex.3,0.7951312
model_antiviral2_1230_complex.9,0.79480404
model_antiviral2_3337_complex.1,0.79468054
model_antiviral2_3870_complex.6,0.79466486
model_antiviral2_2666_complex.5,0.7942333
model_antiviral2_902_complex.3,0.79413754
model_antiviral2_371_complex.4,0.79406506
model_antiviral2_796_complex.6,0.79390484
model_antiviral2_3015_complex.3,0.79383874
model_antiviral2_2824_complex.9,0.7934976
model_antiviral2_2137_complex.9,0.7932405
model_antiviral2_3835_complex.3,0.79321986
model_antiviral2_1246_complex.1,0.79307395
model_antiviral2_3391_complex.1,0.79255754
model_antiviral2_1777_complex.5,0.7924511
model_antiviral2_209_complex.4,0.7922901
model_antiviral2_1379_complex.4,0.79217535
model_antiviral2_4009_complex.3,0.79212976
model_antiviral2_818_complex.5,0.7919766
model_antiviral2_3677_complex.1,0.7918936
model_antiviral2_72_complex.7,0.791697
model_antiviral2_3363_complex.4,0.7913971
model_antiviral2_4626_complex.4,0.7913941
model_antiviral2_188_complex.8,0.79138446
model_antiviral2_4955_complex.5,0.7912957
model_antiviral2_24_complex.9,0.79104394
model_antiviral2_1984_complex.7,0.7909388
model_antiviral2_1131_complex.3,0.790748
model_antiviral2_2847_complex.9,0.79025596
model_antiviral2_3714_complex.1,0.7902372
model_antiviral2_909_complex.5,0.7901227
model_antiviral2_4570_complex.1,0.7899821
model_antiviral2_1210_complex.5,0.7899177
model_antiviral2_564_complex.2,0.7896801
model_antiviral2_2970_complex.7,0.7889452
model_antiviral2_2013_complex.1,0.78878486
model_antiviral2_4477_complex.7,0.7886499
model_antiviral2_1201_complex.4,0.7885088
model_antiviral2_2800_complex.5,0.7884902
model_antiviral2_1354_complex.8,0.78838784
model_antiviral2_4281_complex.1,0.788387
model_antiviral2_4773_complex.3,0.788349
model_antiviral2_4057_complex.7,0.7881341
model_antiviral2_1549_complex.8,0.7878353
model_antiviral2_4864_complex.2,0.7873628
model_antiviral2_1848_complex.3,0.7873615
model_antiviral2_4028_complex.7,0.78724355
model_antiviral2_1844_complex.4,0.78694886
model_antiviral2_2828_complex.4,0.78680277
model_antiviral2_4561_complex.8,0.78671974
model_antiviral2_4135_complex.8,0.78667194
model_antiviral2_4937_complex.8,0.7864219
model_antiviral2_3919_complex.4,0.7861387
model_antiviral2_2358_complex.8,0.7859353
model_antiviral2_1930_complex.7,0.7858902
model_antiviral2_2629_complex.4,0.7852038
model_antiviral2_1642_complex.8,0.78518325
model_antiviral2_2919_complex.8,0.7850734
model_antiviral2_4847_complex.6,0.78504026
model_antiviral2_3146_complex.9,0.7847008
model_antiviral2_1736_complex.6,0.7845684
model_antiviral2_61_complex.8,0.7840411
model_antiviral2_3654_complex.8,0.78374225
model_antiviral2_2629_complex.5,0.783697
model_antiviral2_2391_complex.4,0.7835961
model_antiviral2_3629_complex.5,0.7835903
model_antiviral2_1513_complex.1,0.7834495
model_antiviral2_4318_complex.4,0.7833384
model_antiviral2_4719_complex.1,0.78287303
model_antiviral2_1495_complex.9,0.7824159
model_antiviral2_4493_complex.7,0.7823402
model_antiviral2_1241_complex.7,0.7819905
model_antiviral2_2097_complex.9,0.78194493
model_antiviral2_744_complex.5,0.78193325
model_antiviral2_1288_complex.2,0.78186226
model_antiviral2_1895_complex.2,0.78171986
model_antiviral2_4822_complex.3,0.78150856
model_antiviral2_662_complex.4,0.7814716
model_antiviral2_1455_complex.4,0.7814123
model_antiviral2_1083_complex.2,0.78132725
model_antiviral2_1378_complex.9,0.7809794
model_antiviral2_980_complex.6,0.78067625
model_antiviral2_3374_complex.3,0.78062713
model_antiviral2_4554_complex.1,0.7804824
model_antiviral2_2261_complex.9,0.78042334
model_antiviral2_56_complex.6,0.78040904
model_antiviral2_1471_complex.2,0.7803025
model_antiviral2_1076_complex.7,0.78028154
model_antiviral2_3417_complex.8,0.7801831
model_antiviral2_1535_complex.5,0.77995634
model_antiviral2_807_complex.8,0.7799002
model_antiviral2_2035_complex.6,0.7798188
model_antiviral2_2300_complex.3,0.7796297
model_antiviral2_3713_complex.7,0.779469
model_antiviral2_1984_complex.4,0.7794435
model_antiviral2_3609_complex.2,0.7792813
model_antiviral2_1443_complex.2,0.77925265
model_antiviral2_4486_complex.5,0.77922845
model_antiviral2_3224_complex.5,0.7792046
model_antiviral2_2872_complex.9,0.77916557
model_antiviral2_259_complex.7,0.77914786
model_antiviral2_4209_complex.5,0.778629
model_antiviral2_3582_complex.2,0.77844113
model_antiviral2_3837_complex.4,0.7783727
model_antiviral2_3534_complex.3,0.77829564
model_antiviral2_4221_complex.7,0.77825844
model_antiviral2_1077_complex.8,0.77797514
model_antiviral2_2232_complex.1,0.7779004
model_antiviral2_4728_complex.7,0.77785784
model_antiviral2_3648_complex.6,0.7773479
model_antiviral2_1065_complex.2,0.7773316
model_antiviral2_3185_complex.3,0.777204
model_antiviral2_4760_complex.6,0.7770328
model_antiviral2_2529_complex.1,0.77683157
model_antiviral2_1165_complex.7,0.77658176
model_antiviral2_520_complex.7,0.7765151
model_antiviral2_2773_complex.7,0.77643365
model_antiviral2_4635_complex.1,0.7762722
model_antiviral2_2867_complex.5,0.776169
model_antiviral2_2756_complex.9,0.77612025
model_antiviral2_1055_complex.8,0.7760992
model_antiviral2_1034_complex.3,0.7759552
model_antiviral2_4730_complex.2,0.77584153
model_antiviral2_1035_complex.5,0.7758411
model_antiviral2_123_complex.5,0.775504
model_antiviral2_985_complex.8,0.7749114
model_antiviral2_1857_complex.9,0.7748471
model_antiviral2_3558_complex.3,0.77462274
model_antiviral2_3503_complex.8,0.774433
model_antiviral2_239_complex.8,0.77410394
model_antiviral2_4131_complex.2,0.77409875
model_antiviral2_2231_complex.3,0.77402824
model_antiviral2_1867_complex.4,0.7738598
model_antiviral2_4036_complex.3,0.773783
model_antiviral2_570_complex.1,0.7737205
model_antiviral2_4719_complex.2,0.77347565
model_antiviral2_4621_complex.2,0.77334636
model_antiviral2_2153_complex.5,0.77326816
model_antiviral2_873_complex.2,0.77326816
model_antiviral2_3068_complex.9,0.7732053
model_antiviral2_3266_complex.6,0.77307075
model_antiviral2_598_complex.8,0.77277696
model_antiviral2_1243_complex.3,0.7727737
model_antiviral2_1567_complex.7,0.7726444
model_antiviral2_4173_complex.8,0.77254045
model_antiviral2_4208_complex.7,0.77250546
model_antiviral2_2550_complex.6,0.77218276
model_antiviral2_211_complex.5,0.77198297
model_antiviral2_2462_complex.8,0.77195275
model_antiviral2_226_complex.9,0.7714102
model_antiviral2_2109_complex.8,0.7713195
model_antiviral2_1035_complex.8,0.7712854
model_antiviral2_1330_complex.5,0.771126
model_antiviral2_1210_complex.8,0.7706777
model_antiviral2_4896_complex.2,0.7704471
model_antiviral2_1977_complex.2,0.77044433
model_antiviral2_2686_complex.4,0.7702513
model_antiviral2_2186_complex.9,0.7702443
model_antiviral2_934_complex.7,0.77013665
model_antiviral2_4168_complex.3,0.7698177
model_antiviral2_3290_complex.6,0.7697598
model_antiviral2_2579_complex.1,0.769356
model_antiviral2_4783_complex.6,0.76924026
model_antiviral2_3246_complex.7,0.7691614
model_antiviral2_1202_complex.6,0.7691572
model_antiviral2_1550_complex.3,0.7691223
model_antiviral2_1827_complex.7,0.76906246
model_antiviral2_2261_complex.5,0.7690412
model_antiviral2_4173_complex.3,0.7689327
model_antiviral2_4580_complex.4,0.7689321
model_antiviral2_3728_complex.8,0.76882184
model_antiviral2_2097_complex.5,0.76865816
model_antiviral2_3637_complex.5,0.76859367
model_antiviral2_2082_complex.9,0.76850283
model_antiviral2_3090_complex.3,0.7682991
model_antiviral2_4780_complex.4,0.7681679
model_antiviral2_864_complex.6,0.76815873
model_antiviral2_328_complex.3,0.7680796
model_antiviral2_4963_complex.3,0.7676985
model_antiviral2_3039_complex.5,0.76769036
model_antiviral2_3193_complex.7,0.76768714
model_antiviral2_1485_complex.1,0.7676257
model_antiviral2_980_complex.1,0.767406
model_antiviral2_2844_complex.2,0.767281
model_antiviral2_2098_complex.9,0.7672065
model_antiviral2_1982_complex.5,0.7671018
model_antiviral2_2419_complex.5,0.76697737
model_antiviral2_4208_complex.2,0.76692224
model_antiviral2_3363_complex.8,0.7668119
model_antiviral2_4973_complex.1,0.7663175
model_antiviral2_1269_complex.8,0.7660963
model_antiviral2_37_complex.8,0.7660085
model_antiviral2_2135_complex.4,0.76579255
model_antiviral2_3566_complex.1,0.76578414
model_antiviral2_3738_complex.7,0.7656443
model_antiviral2_4830_complex.7,0.7653485
model_antiviral2_2791_complex.8,0.76527697
model_antiviral2_701_complex.7,0.765194
model_antiviral2_2509_complex.8,0.76518285
model_antiviral2_3788_complex.3,0.76500607
model_antiviral2_3717_complex.7,0.7647413
model_antiviral2_4522_complex.4,0.76456153
model_antiviral2_1210_complex.9,0.764472
model_antiviral2_52_complex.4,0.7643715
model_antiviral2_1911_complex.9,0.764303
model_antiviral2_2946_complex.6,0.7641745
model_antiviral2_3193_complex.4,0.76395833
model_antiviral2_2952_complex.6,0.7637283
model_antiviral2_946_complex.3,0.7637168
model_antiviral2_4258_complex.6,0.76367503
model_antiviral2_3709_complex.8,0.76367503
model_antiviral2_1625_complex.9,0.76354194
model_antiviral2_2249_complex.8,0.7635347
model_antiviral2_2350_complex.3,0.7634426
model_antiviral2_71_complex.4,0.7628834
model_antiviral2_4675_complex.2,0.7628794
model_antiviral2_4420_complex.1,0.762611
model_antiviral2_1148_complex.1,0.7625102
model_antiviral2_1930_complex.1,0.7623511
model_antiviral2_222_complex.5,0.7623352
model_antiviral2_2546_complex.8,0.7623262
model_antiviral2_4231_complex.2,0.7620183
model_antiviral2_4462_complex.1,0.76198405
model_antiviral2_3777_complex.4,0.76198184
model_antiviral2_369_complex.5,0.76176816
model_antiviral2_1193_complex.7,0.7616489
model_antiviral2_4073_complex.6,0.76153946
model_antiviral2_1775_complex.6,0.76149946
model_antiviral2_163_complex.9,0.7613405
model_antiviral2_4615_complex.2,0.7612569
model_antiviral2_576_complex.6,0.7610427
model_antiviral2_1965_complex.4,0.7610102
model_antiviral2_2118_complex.6,0.76091176
model_antiviral2_3598_complex.4,0.76083046
model_antiviral2_4666_complex.5,0.76074946
model_antiviral2_2462_complex.1,0.76060253
model_antiviral2_1347_complex.5,0.76058817
model_antiviral2_3334_complex.9,0.76047325
model_antiviral2_2836_complex.5,0.7602826
model_antiviral2_1164_complex.4,0.7602615
model_antiviral2_4611_complex.3,0.7599796
model_antiviral2_2784_complex.7,0.7598616
model_antiviral2_702_complex.7,0.75982857
model_antiviral2_2579_complex.2,0.7597776
model_antiviral2_4887_complex.5,0.7596701
model_antiviral2_2026_complex.4,0.75952506
model_antiviral2_1089_complex.4,0.75946087
model_antiviral2_3582_complex.4,0.7594405
model_antiviral2_2109_complex.6,0.75943476
model_antiviral2_4383_complex.7,0.7594322
model_antiviral2_3713_complex.4,0.75939083
model_antiviral2_3691_complex.8,0.75898343
model_antiviral2_4214_complex.5,0.758846
model_antiviral2_4839_complex.2,0.7587852
model_antiviral2_1045_complex.3,0.7587679
model_antiviral2_3264_complex.9,0.75867385
model_antiviral2_1228_complex.2,0.75820667
model_antiviral2_2880_complex.4,0.75807023
model_antiviral2_4936_complex.6,0.7580363
model_antiviral2_660_complex.8,0.75792634
model_antiviral2_1212_complex.8,0.75786906
model_antiviral2_2245_complex.9,0.75786847
model_antiviral2_2288_complex.9,0.75781685
model_antiviral2_2707_complex.4,0.7575234
model_antiviral2_2161_complex.6,0.75751054
model_antiviral2_4620_complex.7,0.757432
model_antiviral2_2604_complex.1,0.75739765
model_antiviral2_2800_complex.2,0.7573209
model_antiviral2_4225_complex.5,0.75716096
model_antiviral2_4914_complex.5,0.75713974
model_antiviral2_1101_complex.4,0.75710714
model_antiviral2_621_complex.2,0.75704443
model_antiviral2_2413_complex.4,0.7570193
model_antiviral2_434_complex.4,0.75699925
model_antiviral2_4636_complex.6,0.7567404
model_antiviral2_3086_complex.8,0.75650305
model_antiviral2_4307_complex.4,0.7564993
model_antiviral2_4008_complex.4,0.7564745
model_antiviral2_712_complex.6,0.75629705
model_antiviral2_1863_complex.2,0.7561131
model_antiviral2_3227_complex.7,0.75592154
model_antiviral2_694_complex.7,0.7558997
model_antiviral2_3388_complex.7,0.7558498
model_antiviral2_4691_complex.4,0.7555017
model_antiviral2_2450_complex.6,0.7553814
model_antiviral2_341_complex.8,0.75536495
model_antiviral2_4129_complex.7,0.75533724
model_antiviral2_2124_complex.5,0.75530297
model_antiviral2_1911_complex.4,0.7552762
model_antiviral2_1820_complex.8,0.7552721
model_antiviral2_337_complex.5,0.75519323
model_antiviral2_2827_complex.6,0.75512993
model_antiviral2_3176_complex.5,0.755046
model_antiviral2_661_complex.1,0.7547852
model_antiviral2_592_complex.3,0.75471824
model_antiviral2_1710_complex.3,0.754609
model_antiviral2_4493_complex.6,0.7545316
model_antiviral2_3290_complex.2,0.7545286
model_antiviral2_2528_complex.7,0.754376
model_antiviral2_3932_complex.7,0.7543129
model_antiviral2_2668_complex.9,0.7542558
model_antiviral2_3104_complex.7,0.75422215
model_antiviral2_121_complex.4,0.75420827
model_antiviral2_4223_complex.5,0.7541557
model_antiviral2_4877_complex.6,0.75414395
model_antiviral2_1289_complex.6,0.754025
model_antiviral2_4633_complex.5,0.7539439
model_antiviral2_3141_complex.5,0.7539174
model_antiviral2_4868_complex.1,0.7537418
model_antiviral2_2953_complex.5,0.7532485
model_antiviral2_2772_complex.7,0.75303507
model_antiviral2_4942_complex.8,0.75284535
model_antiviral2_1791_complex.5,0.752835
model_antiviral2_1542_complex.3,0.7527125
model_antiviral2_3500_complex.5,0.7526835
model_antiviral2_4774_complex.6,0.7525986
model_antiviral2_433_complex.3,0.7525921
model_antiviral2_4095_complex.4,0.7524691
model_antiviral2_4058_complex.7,0.75244963
model_antiviral2_178_complex.8,0.75236243
model_antiviral2_4710_complex.6,0.752292
model_antiviral2_1046_complex.6,0.75223
model_antiviral2_1281_complex.5,0.75217164
model_antiviral2_3497_complex.7,0.75209534
model_antiviral2_3340_complex.8,0.75200725
model_antiviral2_4530_complex.4,0.7519752
model_antiviral2_2320_complex.7,0.7517539
model_antiviral2_230_complex.8,0.75164855
model_antiviral2_1736_complex.5,0.7516095
model_antiviral2_1535_complex.8,0.7515264
model_antiviral2_3036_complex.9,0.7513153
model_antiviral2_3878_complex.2,0.7509591
model_antiviral2_4215_complex.7,0.7509047
model_antiviral2_3009_complex.6,0.7509041
model_antiviral2_385_complex.3,0.75066596
model_antiviral2_243_complex.5,0.7505452
model_antiviral2_322_complex.9,0.7504773
model_antiviral2_1457_complex.3,0.750373
model_antiviral2_4288_complex.1,0.7503642
model_antiviral2_92_complex.2,0.7503637
model_antiviral2_2023_complex.8,0.75035715
