name,prediction,conf
model_antiviral4_2809,0.9639829,model_antiviral4_2809_complex.10
model_antiviral4_2699,0.9639409,model_antiviral4_2699_complex.14
model_antiviral4_2685,0.96376014,model_antiviral4_2685_complex.16
model_antiviral4_4123,0.9631423000000001,model_antiviral4_4123_complex.6
model_antiviral4_3063,0.9629973,model_antiviral4_3063_complex.18
model_antiviral4_3042,0.9629491,model_antiviral4_3042_complex.1
model_antiviral4_2456,0.9629459999999999,model_antiviral4_2456_complex.9
model_antiviral4_2074,0.9626723,model_antiviral4_2074_complex.10
model_antiviral4_1903,0.96247977,model_antiviral4_1903_complex.5
model_antiviral4_1905,0.96196413,model_antiviral4_1905_complex.8
model_antiviral4_2470,0.96177363,model_antiviral4_2470_complex.6
model_antiviral4_4022,0.9610448,model_antiviral4_4022_complex.13
model_antiviral4_847,0.96099865,model_antiviral4_847_complex.11
model_antiviral4_1450,0.96090585,model_antiviral4_1450_complex.9
model_antiviral4_1629,0.9608635,model_antiviral4_1629_complex.19
model_antiviral4_3805,0.96055377,model_antiviral4_3805_complex.18
model_antiviral4_655,0.96046346,model_antiviral4_655_complex.20
model_antiviral4_1767,0.96041495,model_antiviral4_1767_complex.5
model_antiviral4_2883,0.96035165,model_antiviral4_2883_complex.18
model_antiviral4_2708,0.96027124,model_antiviral4_2708_complex.20
model_antiviral4_1467,0.9602695,model_antiviral4_1467_complex.2
model_antiviral4_1519,0.9602198000000001,model_antiviral4_1519_complex.3
model_antiviral4_518,0.9601118000000001,model_antiviral4_518_complex.10
model_antiviral4_1337,0.960052,model_antiviral4_1337_complex.13
model_antiviral4_397,0.9600477,model_antiviral4_397_complex.14
model_antiviral4_741,0.95985836,model_antiviral4_741_complex.5
model_antiviral4_3413,0.95984364,model_antiviral4_3413_complex.3
model_antiviral4_527,0.95980614,model_antiviral4_527_complex.16
model_antiviral4_2399,0.95968914,model_antiviral4_2399_complex.11
model_antiviral4_2637,0.9596203000000001,model_antiviral4_2637_complex.4
model_antiviral4_4256,0.95952904,model_antiviral4_4256_complex.9
model_antiviral4_2159,0.9593915000000001,model_antiviral4_2159_complex.12
model_antiviral4_2292,0.9589360999999998,model_antiviral4_2292_complex.15
model_antiviral4_1005,0.95893556,model_antiviral4_1005_complex.5
model_antiviral4_669,0.9586411,model_antiviral4_669_complex.17
model_antiviral4_2864,0.95828855,model_antiviral4_2864_complex.19
model_antiviral4_384,0.95777255,model_antiviral4_384_complex.20
model_antiviral4_627,0.9570989,model_antiviral4_627_complex.15
model_antiviral4_678,0.9570173000000001,model_antiviral4_678_complex.19
model_antiviral4_694,0.95677304,model_antiviral4_694_complex.8
model_antiviral4_3985,0.9558774,model_antiviral4_3985_complex.14
model_antiviral4_1944,0.9557978000000001,model_antiviral4_1944_complex.6
model_antiviral4_3941,0.95570433,model_antiviral4_3941_complex.9
model_antiviral4_3645,0.95569295,model_antiviral4_3645_complex.12
model_antiviral4_4201,0.9555548,model_antiviral4_4201_complex.5
model_antiviral4_3036,0.9555411,model_antiviral4_3036_complex.7
model_antiviral4_3591,0.9554663000000001,model_antiviral4_3591_complex.10
model_antiviral4_1050,0.9554021,model_antiviral4_1050_complex.6
model_antiviral4_2721,0.9553136000000001,model_antiviral4_2721_complex.20
model_antiviral4_838,0.95505935,model_antiviral4_838_complex.17
model_antiviral4_3497,0.9550253000000001,model_antiviral4_3497_complex.13
model_antiviral4_980,0.95501703,model_antiviral4_980_complex.7
model_antiviral4_3349,0.9549413,model_antiviral4_3349_complex.18
model_antiviral4_1086,0.95472467,model_antiviral4_1086_complex.15
model_antiviral4_2954,0.9544678,model_antiviral4_2954_complex.12
model_antiviral4_3567,0.9541231,model_antiviral4_3567_complex.20
model_antiviral4_2733,0.9541136999999998,model_antiviral4_2733_complex.13
model_antiviral4_2888,0.9539234000000001,model_antiviral4_2888_complex.9
model_antiviral4_2667,0.9539197,model_antiviral4_2667_complex.4
model_antiviral4_3714,0.9538373,model_antiviral4_3714_complex.1
model_antiviral4_2330,0.953709,model_antiviral4_2330_complex.6
model_antiviral4_3312,0.9535435,model_antiviral4_3312_complex.15
model_antiviral4_4278,0.9533848,model_antiviral4_4278_complex.8
model_antiviral4_1020,0.9533546999999999,model_antiviral4_1020_complex.10
model_antiviral4_4016,0.95331115,model_antiviral4_4016_complex.2
model_antiviral4_1445,0.9532392,model_antiviral4_1445_complex.13
model_antiviral4_2099,0.9531649999999999,model_antiviral4_2099_complex.7
model_antiviral4_933,0.95316166,model_antiviral4_933_complex.14
model_antiviral4_301,0.9531574,model_antiviral4_301_complex.9
model_antiviral4_1621,0.9529697,model_antiviral4_1621_complex.11
model_antiviral4_1852,0.95292056,model_antiviral4_1852_complex.16
model_antiviral4_1022,0.9528613000000001,model_antiviral4_1022_complex.18
model_antiviral4_3092,0.9526108,model_antiviral4_3092_complex.7
model_antiviral4_3175,0.95257574,model_antiviral4_3175_complex.17
model_antiviral4_91,0.9525031999999999,model_antiviral4_91_complex.8
model_antiviral4_4183,0.95248544,model_antiviral4_4183_complex.18
model_antiviral4_821,0.9524251,model_antiviral4_821_complex.9
model_antiviral4_1420,0.9520742,model_antiviral4_1420_complex.6
model_antiviral4_4090,0.95179206,model_antiviral4_4090_complex.11
model_antiviral4_1082,0.9517428,model_antiviral4_1082_complex.19
model_antiviral4_3043,0.9516680000000001,model_antiviral4_3043_complex.18
model_antiviral4_2754,0.95162934,model_antiviral4_2754_complex.5
model_antiviral4_3663,0.95161724,model_antiviral4_3663_complex.20
model_antiviral4_2890,0.9514983,model_antiviral4_2890_complex.2
model_antiviral4_3570,0.9514819999999999,model_antiviral4_3570_complex.20
model_antiviral4_2693,0.9514359,model_antiviral4_2693_complex.9
model_antiviral4_2877,0.95131326,model_antiviral4_2877_complex.5
model_antiviral4_1373,0.95118433,model_antiviral4_1373_complex.8
model_antiviral4_1376,0.9510276,model_antiviral4_1376_complex.19
model_antiviral4_1336,0.9509664000000001,model_antiviral4_1336_complex.11
model_antiviral4_3432,0.9507790999999999,model_antiviral4_3432_complex.12
model_antiviral4_2732,0.95076853,model_antiviral4_2732_complex.14
model_antiviral4_2717,0.95073533,model_antiviral4_2717_complex.9
model_antiviral4_1168,0.9506341999999999,model_antiviral4_1168_complex.18
model_antiviral4_3073,0.95055866,model_antiviral4_3073_complex.6
model_antiviral4_1641,0.95050645,model_antiviral4_1641_complex.10
model_antiviral4_2581,0.9504501000000001,model_antiviral4_2581_complex.15
model_antiviral4_582,0.95039433,model_antiviral4_582_complex.15
model_antiviral4_2152,0.95031863,model_antiviral4_2152_complex.12
model_antiviral4_1139,0.9503073000000001,model_antiviral4_1139_complex.5
model_antiviral4_2201,0.9501569999999999,model_antiviral4_2201_complex.13
model_antiviral4_2701,0.94989926,model_antiviral4_2701_complex.4
model_antiviral4_1521,0.9498653,model_antiviral4_1521_complex.12
model_antiviral4_1616,0.9497931000000001,model_antiviral4_1616_complex.14
model_antiviral4_2063,0.9497424000000001,model_antiviral4_2063_complex.11
model_antiviral4_1737,0.9494790999999999,model_antiviral4_1737_complex.5
model_antiviral4_170,0.9494391,model_antiviral4_170_complex.8
model_antiviral4_151,0.94932437,model_antiviral4_151_complex.18
model_antiviral4_168,0.9490463,model_antiviral4_168_complex.12
model_antiviral4_802,0.94899315,model_antiviral4_802_complex.16
model_antiviral4_2231,0.94879526,model_antiviral4_2231_complex.4
model_antiviral4_2258,0.9487386999999999,model_antiviral4_2258_complex.15
model_antiviral4_4122,0.9486059000000001,model_antiviral4_4122_complex.19
model_antiviral4_3329,0.9484802,model_antiviral4_3329_complex.12
model_antiviral4_278,0.94844776,model_antiviral4_278_complex.8
model_antiviral4_3666,0.9483569,model_antiviral4_3666_complex.3
model_antiviral4_3275,0.9483463,model_antiviral4_3275_complex.20
model_antiviral4_1816,0.9480965,model_antiviral4_1816_complex.7
model_antiviral4_414,0.9478899,model_antiviral4_414_complex.11
model_antiviral4_3363,0.94754446,model_antiviral4_3363_complex.18
model_antiviral4_2188,0.9475089,model_antiviral4_2188_complex.18
model_antiviral4_2660,0.9474514,model_antiviral4_2660_complex.9
model_antiviral4_1688,0.94733834,model_antiviral4_1688_complex.5
model_antiviral4_3505,0.9472814,model_antiviral4_3505_complex.16
model_antiviral4_3244,0.9472055,model_antiviral4_3244_complex.19
model_antiviral4_2347,0.9470858,model_antiviral4_2347_complex.2
model_antiviral4_4078,0.9469465,model_antiviral4_4078_complex.13
model_antiviral4_2855,0.946807,model_antiviral4_2855_complex.20
model_antiviral4_158,0.94655424,model_antiviral4_158_complex.6
model_antiviral4_1597,0.946408,model_antiviral4_1597_complex.4
model_antiviral4_3660,0.94635576,model_antiviral4_3660_complex.15
model_antiviral4_3082,0.9461666999999999,model_antiviral4_3082_complex.14
model_antiviral4_4227,0.9460554,model_antiviral4_4227_complex.4
model_antiviral4_836,0.9458216,model_antiviral4_836_complex.18
model_antiviral4_2262,0.9456836999999999,model_antiviral4_2262_complex.15
model_antiviral4_141,0.9456468000000001,model_antiviral4_141_complex.17
model_antiviral4_1660,0.9455708,model_antiviral4_1660_complex.15
model_antiviral4_3334,0.9452651,model_antiviral4_3334_complex.15
model_antiviral4_2327,0.9450014999999999,model_antiviral4_2327_complex.18
model_antiviral4_38,0.94499284,model_antiviral4_38_complex.12
model_antiviral4_1722,0.9447617,model_antiviral4_1722_complex.16
model_antiviral4_3568,0.9447603000000001,model_antiviral4_3568_complex.11
model_antiviral4_2166,0.9447468000000001,model_antiviral4_2166_complex.10
model_antiviral4_2830,0.94471276,model_antiviral4_2830_complex.12
model_antiviral4_3049,0.9445083000000001,model_antiviral4_3049_complex.4
model_antiviral4_2008,0.9444899999999999,model_antiviral4_2008_complex.16
model_antiviral4_2138,0.9443107,model_antiviral4_2138_complex.18
model_antiviral4_1595,0.9442173,model_antiviral4_1595_complex.18
model_antiviral4_3858,0.9441098,model_antiviral4_3858_complex.12
model_antiviral4_1460,0.9439959000000001,model_antiviral4_1460_complex.2
model_antiviral4_392,0.94398993,model_antiviral4_392_complex.16
model_antiviral4_2368,0.94398886,model_antiviral4_2368_complex.9
model_antiviral4_1686,0.9439482,model_antiviral4_1686_complex.15
model_antiviral4_1090,0.94385123,model_antiviral4_1090_complex.3
model_antiviral4_3208,0.943792,model_antiviral4_3208_complex.5
model_antiviral4_1825,0.94378847,model_antiviral4_1825_complex.19
model_antiviral4_1102,0.94374484,model_antiviral4_1102_complex.18
model_antiviral4_3240,0.94356596,model_antiviral4_3240_complex.9
model_antiviral4_2218,0.9432763000000001,model_antiviral4_2218_complex.13
model_antiviral4_3371,0.94326675,model_antiviral4_3371_complex.6
model_antiviral4_1063,0.9432014000000001,model_antiviral4_1063_complex.16
model_antiviral4_2709,0.9431078000000002,model_antiviral4_2709_complex.16
model_antiviral4_2364,0.94293374,model_antiviral4_2364_complex.16
model_antiviral4_3359,0.9427369000000001,model_antiviral4_3359_complex.18
model_antiviral4_1473,0.94269866,model_antiviral4_1473_complex.10
model_antiviral4_3867,0.9426978000000001,model_antiviral4_3867_complex.20
model_antiviral4_2820,0.94257295,model_antiviral4_2820_complex.18
model_antiviral4_3241,0.9424843,model_antiviral4_3241_complex.3
model_antiviral4_4231,0.94227153,model_antiviral4_4231_complex.10
model_antiviral4_675,0.9422709999999999,model_antiviral4_675_complex.3
model_antiviral4_1195,0.94221216,model_antiviral4_1195_complex.4
model_antiviral4_265,0.9421999,model_antiviral4_265_complex.19
model_antiviral4_238,0.9421753,model_antiviral4_238_complex.10
model_antiviral4_1757,0.9421729,model_antiviral4_1757_complex.20
model_antiviral4_3016,0.94205385,model_antiviral4_3016_complex.6
model_antiviral4_710,0.9419124,model_antiviral4_710_complex.16
model_antiviral4_2282,0.9418701999999999,model_antiviral4_2282_complex.18
model_antiviral4_629,0.9418509,model_antiviral4_629_complex.20
model_antiviral4_2126,0.9418186,model_antiviral4_2126_complex.4
model_antiviral4_4208,0.9417924000000001,model_antiviral4_4208_complex.18
model_antiviral4_1857,0.94169027,model_antiviral4_1857_complex.17
model_antiviral4_2552,0.94168305,model_antiviral4_2552_complex.14
model_antiviral4_3670,0.9416054,model_antiviral4_3670_complex.10
model_antiviral4_96,0.94155014,model_antiviral4_96_complex.14
model_antiviral4_95,0.9415045,model_antiviral4_95_complex.4
model_antiviral4_1419,0.94148135,model_antiviral4_1419_complex.3
model_antiviral4_2498,0.9413931000000001,model_antiviral4_2498_complex.5
model_antiviral4_2594,0.9413036,model_antiviral4_2594_complex.3
model_antiviral4_734,0.9412252000000001,model_antiviral4_734_complex.4
model_antiviral4_3949,0.9411951999999999,model_antiviral4_3949_complex.14
model_antiviral4_3927,0.94104093,model_antiviral4_3927_complex.9
model_antiviral4_645,0.940951,model_antiviral4_645_complex.20
model_antiviral4_3790,0.94089544,model_antiviral4_3790_complex.10
model_antiviral4_2851,0.940833,model_antiviral4_2851_complex.15
model_antiviral4_912,0.9408183000000001,model_antiviral4_912_complex.8
model_antiviral4_3789,0.940641,model_antiviral4_3789_complex.9
model_antiviral4_955,0.94039685,model_antiviral4_955_complex.16
model_antiviral4_3939,0.9403554000000001,model_antiviral4_3939_complex.16
model_antiviral4_16,0.9401923000000001,model_antiviral4_16_complex.13
model_antiviral4_2220,0.94010156,model_antiviral4_2220_complex.15
model_antiviral4_1282,0.9400516,model_antiviral4_1282_complex.19
model_antiviral4_1527,0.9398074000000001,model_antiviral4_1527_complex.1
model_antiviral4_1295,0.9397639000000001,model_antiviral4_1295_complex.19
model_antiviral4_355,0.9397276,model_antiviral4_355_complex.12
model_antiviral4_3540,0.93965435,model_antiviral4_3540_complex.17
model_antiviral4_911,0.9396336,model_antiviral4_911_complex.4
model_antiviral4_1299,0.9396254999999999,model_antiviral4_1299_complex.8
model_antiviral4_3925,0.93957055,model_antiviral4_3925_complex.6
model_antiviral4_523,0.9394425,model_antiviral4_523_complex.8
model_antiviral4_2294,0.9393781999999999,model_antiviral4_2294_complex.10
model_antiviral4_3089,0.9390925999999999,model_antiviral4_3089_complex.18
model_antiviral4_874,0.9389110999999999,model_antiviral4_874_complex.15
model_antiviral4_885,0.9389052999999999,model_antiviral4_885_complex.13
model_antiviral4_1469,0.93842137,model_antiviral4_1469_complex.14
model_antiviral4_3715,0.9384108,model_antiviral4_3715_complex.9
model_antiviral4_388,0.93816817,model_antiviral4_388_complex.13
model_antiviral4_2370,0.9381645000000001,model_antiviral4_2370_complex.16
model_antiviral4_3220,0.93800145,model_antiviral4_3220_complex.11
model_antiviral4_2782,0.93797976,model_antiviral4_2782_complex.4
model_antiviral4_235,0.9378735999999999,model_antiviral4_235_complex.9
model_antiviral4_641,0.93775547,model_antiviral4_641_complex.16
model_antiviral4_2386,0.9376683000000001,model_antiviral4_2386_complex.11
model_antiviral4_2445,0.9374597,model_antiviral4_2445_complex.16
model_antiviral4_744,0.9374518000000001,model_antiviral4_744_complex.15
model_antiviral4_2765,0.9372761999999999,model_antiviral4_2765_complex.14
model_antiviral4_2295,0.9372716999999998,model_antiviral4_2295_complex.12
model_antiviral4_2382,0.9371110999999999,model_antiviral4_2382_complex.3
model_antiviral4_3045,0.93703496,model_antiviral4_3045_complex.20
model_antiviral4_2814,0.9367075,model_antiviral4_2814_complex.19
model_antiviral4_894,0.9366515,model_antiviral4_894_complex.11
model_antiviral4_2834,0.93660384,model_antiviral4_2834_complex.9
model_antiviral4_3509,0.9364334999999999,model_antiviral4_3509_complex.9
model_antiviral4_4248,0.9363733,model_antiviral4_4248_complex.1
model_antiviral4_514,0.93630695,model_antiviral4_514_complex.15
model_antiviral4_578,0.93628806,model_antiviral4_578_complex.2
model_antiviral4_2505,0.936113,model_antiviral4_2505_complex.7
model_antiviral4_735,0.93595,model_antiviral4_735_complex.18
model_antiviral4_4149,0.93584996,model_antiviral4_4149_complex.4
model_antiviral4_3313,0.9358479,model_antiviral4_3313_complex.3
model_antiviral4_2783,0.9357847,model_antiviral4_2783_complex.15
model_antiviral4_1354,0.93570495,model_antiviral4_1354_complex.5
model_antiviral4_3773,0.93560517,model_antiviral4_3773_complex.2
model_antiviral4_3197,0.9355209000000001,model_antiviral4_3197_complex.16
model_antiviral4_3880,0.9353983,model_antiviral4_3880_complex.11
model_antiviral4_351,0.9353663000000001,model_antiviral4_351_complex.19
model_antiviral4_3641,0.9352657,model_antiviral4_3641_complex.12
model_antiviral4_727,0.93523663,model_antiviral4_727_complex.2
model_antiviral4_928,0.93521696,model_antiviral4_928_complex.4
model_antiviral4_2254,0.93509364,model_antiviral4_2254_complex.12
model_antiviral4_3780,0.93504995,model_antiviral4_3780_complex.3
model_antiviral4_3002,0.9350395,model_antiviral4_3002_complex.19
model_antiviral4_121,0.9349744000000001,model_antiviral4_121_complex.6
model_antiviral4_1104,0.9349556999999998,model_antiviral4_1104_complex.8
model_antiviral4_284,0.9349316999999999,model_antiviral4_284_complex.19
model_antiviral4_574,0.93486124,model_antiviral4_574_complex.5
model_antiviral4_3426,0.93474364,model_antiviral4_3426_complex.15
model_antiviral4_2153,0.93471277,model_antiviral4_2153_complex.6
model_antiviral4_1605,0.93453056,model_antiviral4_1605_complex.8
model_antiviral4_415,0.93453026,model_antiviral4_415_complex.14
model_antiviral4_531,0.93448246,model_antiviral4_531_complex.20
model_antiviral4_3729,0.9344353000000001,model_antiviral4_3729_complex.9
model_antiviral4_1452,0.9344245999999999,model_antiviral4_1452_complex.11
model_antiviral4_2934,0.9342073000000001,model_antiviral4_2934_complex.13
model_antiviral4_3099,0.9341341999999999,model_antiviral4_3099_complex.13
model_antiviral4_2452,0.9341296,model_antiviral4_2452_complex.15
model_antiviral4_373,0.93396556,model_antiviral4_373_complex.6
model_antiviral4_729,0.9338530999999999,model_antiviral4_729_complex.14
model_antiviral4_1324,0.93383986,model_antiviral4_1324_complex.4
model_antiviral4_1446,0.93381983,model_antiviral4_1446_complex.10
model_antiviral4_1496,0.93380153,model_antiviral4_1496_complex.17
model_antiviral4_3749,0.9337849,model_antiviral4_3749_complex.20
model_antiviral4_695,0.9337595,model_antiviral4_695_complex.17
model_antiviral4_3405,0.93372065,model_antiviral4_3405_complex.7
model_antiviral4_603,0.93369925,model_antiviral4_603_complex.12
model_antiviral4_720,0.93321127,model_antiviral4_720_complex.13
model_antiviral4_192,0.93318176,model_antiviral4_192_complex.2
model_antiviral4_2308,0.93307716,model_antiviral4_2308_complex.16
model_antiviral4_2803,0.9330709999999999,model_antiviral4_2803_complex.8
model_antiviral4_2300,0.9330360000000001,model_antiviral4_2300_complex.13
model_antiviral4_242,0.9330166999999999,model_antiviral4_242_complex.19
model_antiviral4_2995,0.9329107,model_antiviral4_2995_complex.4
model_antiviral4_2841,0.9327861,model_antiviral4_2841_complex.7
model_antiviral4_4154,0.9327835999999999,model_antiviral4_4154_complex.14
model_antiviral4_2047,0.9326437,model_antiviral4_2047_complex.1
model_antiviral4_3138,0.932507,model_antiviral4_3138_complex.13
model_antiviral4_260,0.9321743,model_antiviral4_260_complex.18
model_antiviral4_4147,0.93206996,model_antiviral4_4147_complex.5
model_antiviral4_92,0.93190646,model_antiviral4_92_complex.17
model_antiviral4_1399,0.9316866,model_antiviral4_1399_complex.18
model_antiviral4_396,0.93162763,model_antiviral4_396_complex.10
model_antiviral4_360,0.93151474,model_antiviral4_360_complex.15
model_antiviral4_785,0.93144286,model_antiviral4_785_complex.4
model_antiviral4_292,0.9312619000000001,model_antiviral4_292_complex.15
model_antiviral4_3469,0.9312611999999999,model_antiviral4_3469_complex.9
model_antiviral4_765,0.9312341000000001,model_antiviral4_765_complex.11
model_antiviral4_1655,0.93111295,model_antiviral4_1655_complex.19
model_antiviral4_4105,0.93108225,model_antiviral4_4105_complex.5
model_antiviral4_2854,0.93107915,model_antiviral4_2854_complex.17
model_antiviral4_3643,0.93083227,model_antiviral4_3643_complex.10
model_antiviral4_1248,0.9306843000000001,model_antiviral4_1248_complex.16
model_antiviral4_3234,0.9305915000000001,model_antiviral4_3234_complex.12
model_antiviral4_2425,0.9305895000000001,model_antiviral4_2425_complex.4
model_antiviral4_2680,0.93050504,model_antiviral4_2680_complex.19
model_antiviral4_3070,0.9303953000000001,model_antiviral4_3070_complex.2
model_antiviral4_1315,0.9303068999999999,model_antiviral4_1315_complex.6
model_antiviral4_1578,0.9302931999999999,model_antiviral4_1578_complex.19
model_antiviral4_1842,0.9302720999999999,model_antiviral4_1842_complex.10
model_antiviral4_3231,0.9300746999999999,model_antiviral4_3231_complex.15
model_antiviral4_2587,0.9300441999999999,model_antiviral4_2587_complex.6
model_antiviral4_795,0.92987406,model_antiviral4_795_complex.14
model_antiviral4_4000,0.9298653,model_antiviral4_4000_complex.16
model_antiviral4_3040,0.92982626,model_antiviral4_3040_complex.6
model_antiviral4_2551,0.92979264,model_antiviral4_2551_complex.6
model_antiviral4_767,0.92975926,model_antiviral4_767_complex.4
model_antiviral4_1236,0.9297344000000001,model_antiviral4_1236_complex.17
model_antiviral4_2513,0.9294795,model_antiviral4_2513_complex.12
model_antiviral4_2312,0.9294697000000001,model_antiviral4_2312_complex.15
model_antiviral4_4228,0.92938936,model_antiviral4_4228_complex.5
model_antiviral4_457,0.92938197,model_antiviral4_457_complex.4
model_antiviral4_1632,0.9291848,model_antiviral4_1632_complex.1
model_antiviral4_2711,0.9291841999999999,model_antiviral4_2711_complex.11
model_antiviral4_3611,0.9291393,model_antiviral4_3611_complex.17
model_antiviral4_2112,0.92857736,model_antiviral4_2112_complex.12
model_antiviral4_2631,0.92856646,model_antiviral4_2631_complex.11
model_antiviral4_580,0.9285419,model_antiviral4_580_complex.13
model_antiviral4_3418,0.9284014000000002,model_antiviral4_3418_complex.7
model_antiviral4_3317,0.9283114,model_antiviral4_3317_complex.16
model_antiviral4_659,0.9282931000000001,model_antiviral4_659_complex.7
model_antiviral4_1039,0.9282844000000001,model_antiviral4_1039_complex.19
model_antiviral4_3467,0.92824996,model_antiviral4_3467_complex.10
model_antiviral4_2907,0.9281684000000001,model_antiviral4_2907_complex.3
model_antiviral4_3144,0.9280753,model_antiviral4_3144_complex.3
model_antiviral4_1705,0.92806923,model_antiviral4_1705_complex.7
model_antiviral4_3765,0.928042,model_antiviral4_3765_complex.17
