name,prediction
model_antiviral4_2765_complex.14,0.9372762
model_antiviral4_2295_complex.12,0.9372717
model_antiviral4_2382_complex.3,0.9371111
model_antiviral4_3045_complex.20,0.93703496
model_antiviral4_301_complex.7,0.93701917
model_antiviral4_3666_complex.17,0.9369462
model_antiviral4_2814_complex.19,0.9367075
model_antiviral4_894_complex.11,0.9366515
model_antiviral4_2834_complex.9,0.93660384
model_antiviral4_3509_complex.9,0.9364335
model_antiviral4_4248_complex.1,0.9363733
model_antiviral4_514_complex.15,0.93630695
model_antiviral4_578_complex.2,0.93628806
model_antiviral4_2505_complex.7,0.936113
model_antiviral4_2814_complex.3,0.93605596
model_antiviral4_3790_complex.20,0.9359658
model_antiviral4_735_complex.18,0.93595
model_antiviral4_4149_complex.4,0.93584996
model_antiviral4_3313_complex.3,0.9358479
model_antiviral4_2783_complex.15,0.9357847
model_antiviral4_1354_complex.5,0.93570495
model_antiviral4_3773_complex.2,0.93560517
model_antiviral4_1419_complex.5,0.93557787
model_antiviral4_520_complex.17,0.9355687
model_antiviral4_3197_complex.16,0.9355209
model_antiviral4_3880_complex.11,0.9353983
model_antiviral4_351_complex.19,0.9353663
model_antiviral4_3641_complex.12,0.9352657
model_antiviral4_727_complex.2,0.93523663
model_antiviral4_928_complex.4,0.93521696
model_antiviral4_2254_complex.12,0.93509364
model_antiviral4_3780_complex.3,0.93504995
model_antiviral4_3002_complex.19,0.9350395
model_antiviral4_121_complex.6,0.9349744
model_antiviral4_1104_complex.8,0.9349557
model_antiviral4_284_complex.19,0.9349317
model_antiviral4_574_complex.5,0.93486124
model_antiviral4_3426_complex.15,0.93474364
model_antiviral4_2153_complex.6,0.93471277
model_antiviral4_1605_complex.8,0.93453056
model_antiviral4_415_complex.14,0.93453026
model_antiviral4_531_complex.20,0.93448246
model_antiviral4_3729_complex.9,0.9344353
model_antiviral4_1452_complex.11,0.9344246
model_antiviral4_2934_complex.13,0.9342073
model_antiviral4_3099_complex.13,0.9341342
model_antiviral4_2452_complex.15,0.9341296
model_antiviral4_373_complex.6,0.93396556
model_antiviral4_729_complex.14,0.9338531
model_antiviral4_1324_complex.4,0.93383986
model_antiviral4_3792_complex.19,0.93382585
model_antiviral4_1446_complex.10,0.93381983
model_antiviral4_1496_complex.17,0.93380153
model_antiviral4_3749_complex.20,0.9337849
model_antiviral4_695_complex.17,0.9337595
model_antiviral4_3405_complex.7,0.93372065
model_antiviral4_603_complex.12,0.93369925
model_antiviral4_2667_complex.1,0.9332114
model_antiviral4_720_complex.13,0.93321127
model_antiviral4_192_complex.2,0.93318176
model_antiviral4_2308_complex.16,0.93307716
model_antiviral4_2803_complex.8,0.933071
model_antiviral4_2300_complex.13,0.933036
model_antiviral4_242_complex.19,0.9330167
model_antiviral4_2995_complex.4,0.9329107
model_antiviral4_2841_complex.7,0.9327861
model_antiviral4_4154_complex.14,0.9327836
model_antiviral4_2047_complex.1,0.9326437
model_antiviral4_3138_complex.13,0.932507
model_antiviral4_744_complex.18,0.9322358
model_antiviral4_260_complex.18,0.9321743
model_antiviral4_4147_complex.5,0.93206996
model_antiviral4_92_complex.17,0.93190646
model_antiviral4_4154_complex.9,0.9318818
model_antiviral4_629_complex.11,0.9318188
model_antiviral4_1399_complex.18,0.9316866
model_antiviral4_396_complex.10,0.93162763
model_antiviral4_360_complex.15,0.93151474
model_antiviral4_785_complex.4,0.93144286
model_antiviral4_130_complex.5,0.931422
model_antiviral4_292_complex.15,0.9312619
model_antiviral4_3469_complex.9,0.9312612
model_antiviral4_783_complex.19,0.93123496
model_antiviral4_765_complex.11,0.9312341
model_antiviral4_1655_complex.19,0.93111295
model_antiviral4_4105_complex.5,0.93108225
model_antiviral4_2854_complex.17,0.93107915
model_antiviral4_2765_complex.8,0.9309298
model_antiviral4_3643_complex.10,0.93083227
model_antiviral4_1248_complex.16,0.9306843
model_antiviral4_3234_complex.12,0.9305915
model_antiviral4_2425_complex.4,0.9305895
model_antiviral4_278_complex.12,0.930542
model_antiviral4_2680_complex.19,0.93050504
model_antiviral4_3070_complex.2,0.9303953
model_antiviral4_1315_complex.6,0.9303069
model_antiviral4_1578_complex.19,0.9302932
model_antiviral4_1842_complex.10,0.9302721
model_antiviral4_3231_complex.15,0.9300747
model_antiviral4_2587_complex.6,0.9300442
model_antiviral4_795_complex.14,0.92987406
model_antiviral4_4000_complex.16,0.9298653
model_antiviral4_3040_complex.6,0.92982626
model_antiviral4_2551_complex.6,0.92979264
model_antiviral4_767_complex.4,0.92975926
model_antiviral4_1236_complex.17,0.9297344
model_antiviral4_4022_complex.11,0.9297167
model_antiviral4_1005_complex.17,0.929557
model_antiviral4_2513_complex.12,0.9294795
model_antiviral4_4164_complex.4,0.92947316
model_antiviral4_2312_complex.15,0.9294697
model_antiviral4_4228_complex.5,0.92938936
model_antiviral4_457_complex.4,0.92938197
model_antiviral4_765_complex.17,0.92934674
model_antiviral4_1632_complex.1,0.9291848
model_antiviral4_2711_complex.11,0.9291842
model_antiviral4_4100_complex.18,0.9291669
model_antiviral4_3611_complex.17,0.9291393
model_antiviral4_3805_complex.8,0.9288494
model_antiviral4_351_complex.6,0.9287612
model_antiviral4_2112_complex.12,0.92857736
model_antiviral4_2631_complex.11,0.92856646
model_antiviral4_580_complex.13,0.9285419
model_antiviral4_3418_complex.7,0.9284014
model_antiviral4_3317_complex.16,0.9283114
model_antiviral4_659_complex.7,0.9282931
model_antiviral4_1039_complex.19,0.9282844
model_antiviral4_3467_complex.10,0.92824996
model_antiviral4_2505_complex.20,0.9282117
model_antiviral4_2907_complex.3,0.9281684
model_antiviral4_2008_complex.7,0.92815334
model_antiviral4_3144_complex.3,0.9280753
model_antiviral4_1705_complex.7,0.92806923
model_antiviral4_3765_complex.17,0.928042
model_antiviral4_3292_complex.13,0.9279176
model_antiviral4_3591_complex.3,0.92790264
model_antiviral4_2838_complex.2,0.9278354
model_antiviral4_3773_complex.9,0.92780685
model_antiviral4_3804_complex.19,0.9277111
model_antiviral4_2505_complex.9,0.92761934
model_antiviral4_3366_complex.11,0.9275077
model_antiviral4_1406_complex.9,0.92750514
model_antiviral4_3220_complex.1,0.9274827
model_antiviral4_1419_complex.18,0.9274304
model_antiviral4_941_complex.19,0.92732173
model_antiviral4_3845_complex.20,0.9272659
model_antiviral4_4225_complex.12,0.9272333
model_antiviral4_1968_complex.17,0.9271113
model_antiviral4_3240_complex.17,0.9270834
model_antiviral4_1858_complex.20,0.92702097
model_antiviral4_3008_complex.16,0.92699075
model_antiviral4_4239_complex.11,0.92698723
model_antiviral4_2980_complex.12,0.92696685
model_antiviral4_607_complex.8,0.92673033
model_antiviral4_1118_complex.11,0.9266162
model_antiviral4_747_complex.19,0.9265851
model_antiviral4_2069_complex.7,0.9265037
model_antiviral4_805_complex.6,0.9263895
model_antiviral4_3555_complex.13,0.9263597
model_antiviral4_2982_complex.18,0.9261075
model_antiviral4_605_complex.2,0.9261056
model_antiviral4_1457_complex.4,0.9260751
model_antiviral4_395_complex.16,0.926041
model_antiviral4_1692_complex.5,0.92603487
model_antiviral4_473_complex.15,0.9259786
model_antiviral4_357_complex.10,0.9259152
model_antiviral4_2464_complex.19,0.9258757
model_antiviral4_1415_complex.19,0.9258457
model_antiviral4_2982_complex.7,0.92572355
model_antiviral4_2286_complex.6,0.9255092
model_antiviral4_520_complex.6,0.9255005
model_antiviral4_1177_complex.14,0.9254163
model_antiviral4_284_complex.15,0.9252411
model_antiviral4_1760_complex.18,0.9251399
model_antiviral4_129_complex.20,0.92509604
model_antiviral4_2506_complex.6,0.9250831
model_antiviral4_3268_complex.12,0.92492396
model_antiviral4_3996_complex.9,0.9249043
model_antiviral4_2608_complex.7,0.92485696
model_antiviral4_433_complex.6,0.9248332
model_antiviral4_1457_complex.13,0.9247863
model_antiviral4_1420_complex.20,0.92476124
model_antiviral4_324_complex.14,0.92457277
model_antiviral4_2729_complex.6,0.9245427
model_antiviral4_3418_complex.8,0.92450225
model_antiviral4_3659_complex.13,0.92446345
model_antiviral4_3003_complex.9,0.9244017
model_antiviral4_4268_complex.19,0.92435026
model_antiviral4_1812_complex.6,0.9242752
model_antiviral4_129_complex.11,0.92426765
model_antiviral4_3499_complex.20,0.9242475
model_antiviral4_2395_complex.12,0.9242197
model_antiviral4_1_complex.11,0.92412543
model_antiviral4_3710_complex.9,0.924125
model_antiviral4_1155_complex.12,0.92394525
model_antiviral4_2548_complex.7,0.92388666
model_antiviral4_780_complex.4,0.92388123
model_antiviral4_884_complex.20,0.9237747
model_antiviral4_758_complex.4,0.9236845
model_antiviral4_760_complex.1,0.9236045
model_antiviral4_141_complex.1,0.92357486
model_antiviral4_654_complex.9,0.92354834
model_antiviral4_992_complex.1,0.9235374
model_antiviral4_1605_complex.10,0.9233868
model_antiviral4_435_complex.16,0.9231488
model_antiviral4_3009_complex.8,0.9229718
model_antiviral4_3879_complex.4,0.92295504
model_antiviral4_18_complex.10,0.9229155
model_antiviral4_4031_complex.10,0.92289805
model_antiviral4_514_complex.3,0.92284304
model_antiviral4_1388_complex.9,0.922661
model_antiviral4_4014_complex.13,0.9225979
model_antiviral4_2880_complex.11,0.92250293
model_antiviral4_4225_complex.15,0.92245525
model_antiviral4_3113_complex.8,0.92241156
model_antiviral4_2206_complex.1,0.9224093
model_antiviral4_2891_complex.6,0.9223442
model_antiviral4_1708_complex.15,0.92231846
model_antiviral4_3800_complex.6,0.9222945
model_antiviral4_189_complex.10,0.92225343
model_antiviral4_3881_complex.20,0.9221478
model_antiviral4_415_complex.2,0.92213523
model_antiviral4_1573_complex.6,0.9221022
model_antiviral4_1634_complex.20,0.92202884
model_antiviral4_2087_complex.8,0.92201734
model_antiviral4_2499_complex.6,0.92197883
model_antiviral4_2734_complex.8,0.9218091
model_antiviral4_2478_complex.8,0.9217272
model_antiviral4_3313_complex.7,0.9217151
model_antiviral4_1526_complex.12,0.92159
model_antiviral4_38_complex.1,0.9215798
model_antiviral4_3702_complex.6,0.9214721
model_antiviral4_1042_complex.16,0.9214035
model_antiviral4_2054_complex.3,0.92136115
model_antiviral4_2901_complex.7,0.9213148
model_antiviral4_2432_complex.15,0.9213146
model_antiviral4_3717_complex.4,0.9213003
model_antiviral4_3504_complex.20,0.92123544
model_antiviral4_240_complex.15,0.92104226
model_antiviral4_1601_complex.4,0.92094904
model_antiviral4_2032_complex.13,0.9208144
model_antiviral4_1687_complex.18,0.9207128
model_antiviral4_2701_complex.5,0.92066836
model_antiviral4_3107_complex.18,0.92060417
model_antiviral4_1630_complex.19,0.92048043
model_antiviral4_1354_complex.15,0.92024404
model_antiviral4_2320_complex.10,0.9202146
model_antiviral4_1467_complex.13,0.92010635
model_antiviral4_1445_complex.18,0.9200651
model_antiviral4_2839_complex.7,0.9200414
model_antiviral4_4018_complex.1,0.91993695
model_antiviral4_3267_complex.7,0.9199368
model_antiviral4_3086_complex.8,0.9198329
model_antiviral4_1236_complex.5,0.9197915
model_antiviral4_3640_complex.13,0.91978484
model_antiviral4_914_complex.15,0.9196758
model_antiviral4_196_complex.15,0.9196462
model_antiviral4_2251_complex.12,0.9195712
model_antiviral4_4120_complex.8,0.9195468
model_antiviral4_1851_complex.8,0.9195405
model_antiviral4_1577_complex.2,0.91940814
model_antiviral4_1404_complex.1,0.9193686
model_antiviral4_2980_complex.20,0.91936237
model_antiviral4_553_complex.14,0.919338
model_antiviral4_1774_complex.12,0.9191597
model_antiviral4_429_complex.8,0.919125
model_antiviral4_3715_complex.11,0.91906375
model_antiviral4_1143_complex.10,0.91906
model_antiviral4_2944_complex.15,0.91897887
model_antiviral4_3783_complex.12,0.91880554
model_antiviral4_1031_complex.15,0.91869164
model_antiviral4_3597_complex.15,0.91867644
model_antiviral4_2891_complex.20,0.9186608
model_antiviral4_2699_complex.4,0.9186539
model_antiviral4_1584_complex.1,0.9186494
model_antiviral4_3679_complex.3,0.9185891
model_antiviral4_2613_complex.6,0.91836613
model_antiviral4_1670_complex.17,0.9183594
model_antiviral4_3632_complex.1,0.918139
model_antiviral4_4219_complex.15,0.918102
model_antiviral4_1452_complex.8,0.9180534
model_antiviral4_433_complex.15,0.91796285
model_antiviral4_1476_complex.11,0.917935
model_antiviral4_685_complex.14,0.91786593
model_antiviral4_3647_complex.12,0.917864
model_antiviral4_3194_complex.2,0.91757303
model_antiviral4_2999_complex.11,0.9174331
model_antiviral4_3731_complex.19,0.9174129
model_antiviral4_2418_complex.15,0.9173585
model_antiviral4_735_complex.5,0.91720176
model_antiviral4_1510_complex.16,0.917178
model_antiviral4_1964_complex.7,0.91709566
model_antiviral4_1967_complex.19,0.9169045
model_antiviral4_4012_complex.8,0.9168978
model_antiviral4_4109_complex.10,0.91687924
model_antiviral4_1694_complex.4,0.9168114
model_antiviral4_645_complex.14,0.91673625
model_antiviral4_2991_complex.16,0.916733
model_antiviral4_3021_complex.5,0.9167218
model_antiviral4_2020_complex.9,0.916686
model_antiviral4_2280_complex.8,0.91667914
model_antiviral4_1728_complex.20,0.91667455
model_antiviral4_294_complex.18,0.91659504
model_antiviral4_180_complex.4,0.916565
model_antiviral4_2558_complex.8,0.9165266
model_antiviral4_1027_complex.11,0.91649187
model_antiviral4_1866_complex.10,0.91640925
model_antiviral4_3085_complex.19,0.91636854
