name,prediction
model_antiviral_1620_complex.7,0.75683784
model_antiviral_3260_complex.4,0.7567961
model_antiviral_4107_complex.14,0.75588673
model_antiviral_4707_complex.13,0.7548699
model_antiviral_4779_complex.15,0.7543686
model_antiviral_3603_complex.7,0.7540618
model_antiviral_4666_complex.4,0.754009
model_antiviral_3762_complex.4,0.7539687
model_antiviral_3332_complex.19,0.7539382
model_antiviral_2585_complex.15,0.75379413
model_antiviral_2755_complex.7,0.7537177
model_antiviral_782_complex.2,0.7535112
model_antiviral_3584_complex.16,0.7533412
model_antiviral_169_complex.6,0.7518728
model_antiviral_2767_complex.19,0.75130033
model_antiviral_331_complex.17,0.75129396
model_antiviral_967_complex.9,0.7503705
model_antiviral_155_complex.12,0.7501699
model_antiviral_1616_complex.20,0.750028
model_antiviral_2885_complex.14,0.7492448
model_antiviral_2973_complex.9,0.7488903
model_antiviral_2034_complex.15,0.74761564
model_antiviral_4552_complex.6,0.7474433
model_antiviral_4084_complex.12,0.747416
model_antiviral_3755_complex.2,0.74698323
model_antiviral_4241_complex.12,0.7469559
model_antiviral_3564_complex.5,0.7465571
model_antiviral_1080_complex.20,0.7464482
model_antiviral_1063_complex.19,0.74636656
model_antiviral_1143_complex.1,0.7459269
model_antiviral_3907_complex.4,0.74576735
model_antiviral_2184_complex.19,0.7455777
model_antiviral_4529_complex.2,0.7454095
model_antiviral_2464_complex.17,0.74517906
model_antiviral_4529_complex.1,0.7449858
model_antiviral_343_complex.14,0.7448218
model_antiviral_2500_complex.19,0.744409
model_antiviral_760_complex.9,0.74426794
model_antiviral_1330_complex.15,0.744116
model_antiviral_0_complex.14,0.7436279
model_antiviral_3465_complex.15,0.74322295
model_antiviral_2955_complex.19,0.74261826
model_antiviral_3087_complex.14,0.7425226
model_antiviral_4362_complex.17,0.7424445
model_antiviral_1197_complex.5,0.74239504
model_antiviral_2184_complex.4,0.7423209
model_antiviral_4770_complex.9,0.7421928
model_antiviral_423_complex.16,0.7420089
model_antiviral_1544_complex.2,0.7415932
model_antiviral_329_complex.5,0.741541
model_antiviral_604_complex.14,0.74146813
model_antiviral_2413_complex.6,0.74075055
model_antiviral_4142_complex.10,0.7406232
model_antiviral_970_complex.2,0.740053
model_antiviral_702_complex.17,0.74000496
model_antiviral_4043_complex.15,0.739535
model_antiviral_3347_complex.4,0.7394709
model_antiviral_159_complex.4,0.7391763
model_antiviral_590_complex.1,0.73886716
model_antiviral_1157_complex.1,0.73819005
model_antiviral_2768_complex.2,0.73763907
model_antiviral_986_complex.13,0.7371335
model_antiviral_4770_complex.3,0.73700994
model_antiviral_2683_complex.14,0.73653615
model_antiviral_4741_complex.20,0.7364486
model_antiviral_1236_complex.9,0.7360023
model_antiviral_863_complex.13,0.7359812
model_antiviral_4504_complex.20,0.7345377
model_antiviral_4462_complex.18,0.7343493
model_antiviral_3165_complex.1,0.73395276
model_antiviral_277_complex.12,0.73381084
model_antiviral_3087_complex.3,0.7332264
model_antiviral_786_complex.17,0.73292243
model_antiviral_4603_complex.12,0.7324933
model_antiviral_2098_complex.18,0.73237044
model_antiviral_794_complex.7,0.7321451
model_antiviral_1532_complex.9,0.7320267
model_antiviral_159_complex.16,0.7317304
model_antiviral_3181_complex.9,0.73156244
model_antiviral_4685_complex.17,0.73151463
model_antiviral_46_complex.7,0.73148143
model_antiviral_3594_complex.4,0.73132974
model_antiviral_4058_complex.9,0.73131984
model_antiviral_3752_complex.10,0.7312083
model_antiviral_4093_complex.9,0.7311698
model_antiviral_3070_complex.16,0.7308165
model_antiviral_475_complex.11,0.73072565
model_antiviral_3087_complex.17,0.730157
model_antiviral_3181_complex.7,0.73012125
model_antiviral_3070_complex.3,0.7300904
model_antiviral_1538_complex.17,0.7299943
model_antiviral_475_complex.14,0.72998136
model_antiviral_1680_complex.18,0.72997266
model_antiviral_1820_complex.18,0.72991925
model_antiviral_834_complex.13,0.7291537
model_antiviral_2615_complex.8,0.7290525
model_antiviral_768_complex.12,0.7288066
model_antiviral_1694_complex.3,0.72874355
model_antiviral_3814_complex.16,0.728464
model_antiviral_1714_complex.18,0.7281983
model_antiviral_3951_complex.9,0.72781205
model_antiviral_4125_complex.4,0.72773266
model_antiviral_2636_complex.13,0.72771156
model_antiviral_863_complex.7,0.72733337
model_antiviral_4304_complex.10,0.7271229
model_antiviral_439_complex.4,0.726948
model_antiviral_2197_complex.6,0.7269057
model_antiviral_2514_complex.6,0.7266452
model_antiviral_2541_complex.12,0.72653943
model_antiviral_643_complex.12,0.7264834
model_antiviral_1156_complex.17,0.7260936
model_antiviral_2034_complex.5,0.7259834
model_antiviral_320_complex.12,0.7256746
model_antiviral_4025_complex.7,0.7255221
model_antiviral_4335_complex.9,0.7249818
model_antiviral_4685_complex.2,0.7247221
model_antiviral_4050_complex.17,0.72469467
model_antiviral_3287_complex.14,0.7243423
model_antiviral_3065_complex.2,0.72367454
model_antiviral_277_complex.11,0.7236384
model_antiviral_3657_complex.10,0.7235874
model_antiviral_4247_complex.15,0.72323096
model_antiviral_538_complex.15,0.72310513
model_antiviral_2430_complex.3,0.723099
model_antiviral_1889_complex.7,0.72275615
model_antiviral_384_complex.19,0.7225951
model_antiviral_159_complex.13,0.7223677
model_antiviral_4125_complex.15,0.7221297
model_antiviral_3758_complex.9,0.7217644
model_antiviral_4361_complex.20,0.72166884
model_antiviral_3723_complex.4,0.7216344
model_antiviral_11_complex.3,0.72114646
model_antiviral_3007_complex.13,0.7207648
model_antiviral_3668_complex.15,0.7204193
model_antiviral_3995_complex.18,0.72020555
model_antiviral_715_complex.8,0.7201928
model_antiviral_1496_complex.11,0.7201886
model_antiviral_3125_complex.12,0.720181
model_antiviral_3282_complex.13,0.72015554
model_antiviral_3936_complex.16,0.7192215
model_antiviral_4346_complex.8,0.7190918
model_antiviral_1729_complex.14,0.71897334
model_antiviral_1238_complex.6,0.71896124
model_antiviral_3683_complex.4,0.7187129
model_antiviral_3603_complex.15,0.71793383
model_antiviral_2654_complex.1,0.7178063
model_antiviral_3657_complex.2,0.71731746
model_antiviral_1710_complex.14,0.71730584
model_antiviral_1672_complex.8,0.71703196
model_antiviral_320_complex.11,0.71662164
model_antiviral_435_complex.7,0.7164719
model_antiviral_4779_complex.3,0.71632445
model_antiviral_659_complex.1,0.71630573
model_antiviral_3181_complex.10,0.71629715
model_antiviral_3315_complex.20,0.7161852
model_antiviral_2201_complex.11,0.7161484
model_antiviral_676_complex.5,0.71570337
model_antiviral_1097_complex.15,0.7156667
model_antiviral_974_complex.16,0.7156472
model_antiviral_259_complex.18,0.7155652
model_antiviral_4328_complex.20,0.71549517
model_antiviral_3830_complex.10,0.7152742
model_antiviral_1307_complex.6,0.7152604
model_antiviral_3122_complex.19,0.715006
model_antiviral_3678_complex.3,0.71473575
model_antiviral_1617_complex.4,0.71471906
model_antiviral_3087_complex.19,0.7144242
model_antiviral_1897_complex.6,0.7141995
model_antiviral_3576_complex.6,0.7139864
model_antiviral_110_complex.7,0.71390724
model_antiviral_2768_complex.7,0.713654
model_antiviral_480_complex.14,0.7132335
model_antiviral_3245_complex.11,0.71292526
model_antiviral_3977_complex.2,0.71268797
model_antiviral_4058_complex.6,0.7125627
model_antiviral_4125_complex.16,0.7122271
model_antiviral_3540_complex.6,0.71195227
model_antiviral_1045_complex.19,0.7118934
model_antiviral_2968_complex.17,0.71189046
model_antiviral_875_complex.12,0.711716
model_antiviral_4032_complex.12,0.7117041
model_antiviral_3426_complex.10,0.71119285
model_antiviral_3775_complex.20,0.71084225
model_antiviral_2754_complex.7,0.7108313
model_antiviral_1798_complex.12,0.71071607
model_antiviral_1736_complex.7,0.7105469
model_antiviral_576_complex.14,0.7105358
model_antiviral_3176_complex.14,0.71034265
model_antiviral_1157_complex.9,0.71025896
model_antiviral_3298_complex.17,0.70993006
model_antiviral_3431_complex.13,0.7098975
model_antiviral_4594_complex.12,0.7097467
model_antiviral_1960_complex.16,0.709575
model_antiviral_4093_complex.11,0.7093183
model_antiviral_4779_complex.13,0.70928645
model_antiviral_4731_complex.13,0.70916855
model_antiviral_4391_complex.17,0.70915145
model_antiviral_2201_complex.20,0.7090889
model_antiviral_3903_complex.7,0.70905983
model_antiviral_1988_complex.20,0.7087915
model_antiviral_3603_complex.12,0.7086465
model_antiviral_84_complex.6,0.70859295
model_antiviral_1198_complex.17,0.7082325
model_antiviral_451_complex.12,0.7082256
model_antiviral_439_complex.15,0.7080691
model_antiviral_4821_complex.8,0.70798826
model_antiviral_4335_complex.15,0.7078294
model_antiviral_3232_complex.14,0.70775086
model_antiviral_2655_complex.17,0.70774853
model_antiviral_1772_complex.15,0.70772386
model_antiviral_2261_complex.10,0.70751464
model_antiviral_4741_complex.2,0.7074991
model_antiviral_948_complex.3,0.70714176
model_antiviral_3240_complex.17,0.7070873
model_antiviral_4843_complex.19,0.706936
model_antiviral_3168_complex.18,0.706934
model_antiviral_475_complex.7,0.706806
model_antiviral_2511_complex.10,0.70674497
model_antiviral_1595_complex.18,0.70674276
model_antiviral_943_complex.9,0.70660156
model_antiviral_321_complex.14,0.70631266
model_antiviral_1556_complex.13,0.70629036
model_antiviral_3282_complex.4,0.70627743
model_antiviral_3432_complex.2,0.7060304
model_antiviral_4442_complex.4,0.7058252
model_antiviral_3491_complex.3,0.7056002
model_antiviral_3203_complex.2,0.70549685
model_antiviral_2511_complex.9,0.70481145
model_antiviral_902_complex.20,0.7048063
model_antiviral_3998_complex.7,0.7048046
model_antiviral_4241_complex.11,0.70438135
model_antiviral_4403_complex.2,0.7042928
model_antiviral_3421_complex.13,0.70417225
model_antiviral_4548_complex.20,0.70409644
model_antiviral_1990_complex.8,0.7040757
model_antiviral_3811_complex.4,0.70366
model_antiviral_3588_complex.4,0.7036082
model_antiviral_145_complex.14,0.7032568
model_antiviral_1018_complex.16,0.70317644
model_antiviral_2912_complex.7,0.7031475
model_antiviral_4142_complex.14,0.7031121
model_antiviral_2628_complex.17,0.7029467
model_antiviral_3568_complex.9,0.7028364
model_antiviral_1710_complex.8,0.702779
model_antiviral_3668_complex.14,0.7022912
model_antiviral_2190_complex.5,0.70203763
model_antiviral_312_complex.19,0.7020301
model_antiviral_1947_complex.14,0.70201236
model_antiviral_1930_complex.10,0.7017584
model_antiviral_1091_complex.5,0.70156026
model_antiviral_8_complex.8,0.70152783
model_antiviral_2596_complex.11,0.70150363
model_antiviral_3500_complex.14,0.70149004
model_antiviral_11_complex.6,0.701379
model_antiviral_1564_complex.16,0.7011061
model_antiviral_2768_complex.20,0.70083714
model_antiviral_1573_complex.1,0.70053416
model_antiviral_2098_complex.2,0.7004615
model_antiviral_3249_complex.17,0.7004105
model_antiviral_1897_complex.8,0.69982135
model_antiviral_1534_complex.17,0.6995301
model_antiviral_3146_complex.12,0.69952
model_antiviral_581_complex.3,0.6994835
model_antiviral_713_complex.13,0.69944054
model_antiviral_4772_complex.18,0.6993201
model_antiviral_4403_complex.7,0.69915044
model_antiviral_4741_complex.8,0.6991189
model_antiviral_4391_complex.18,0.6990089
model_antiviral_2072_complex.12,0.69897425
model_antiviral_1481_complex.11,0.6988636
model_antiviral_4058_complex.12,0.6987324
model_antiviral_4643_complex.9,0.6986422
model_antiviral_2727_complex.4,0.69853115
model_antiviral_1171_complex.12,0.6984907
model_antiviral_4141_complex.9,0.69841313
model_antiviral_1580_complex.9,0.6982891
model_antiviral_2576_complex.6,0.6982744
model_antiviral_1307_complex.15,0.698216
model_antiviral_261_complex.4,0.6979897
model_antiviral_3140_complex.18,0.6979545
model_antiviral_1947_complex.17,0.6978563
model_antiviral_2866_complex.20,0.69785535
model_antiviral_4241_complex.19,0.69778514
model_antiviral_949_complex.13,0.6975407
model_antiviral_2677_complex.6,0.69745827
model_antiviral_4679_complex.1,0.6974101
model_antiviral_3830_complex.1,0.697383
model_antiviral_2374_complex.2,0.69735223
model_antiviral_2234_complex.11,0.6973184
model_antiviral_3347_complex.2,0.69703025
model_antiviral_3052_complex.15,0.69693875
model_antiviral_3678_complex.8,0.69692653
model_antiviral_3687_complex.19,0.69679636
model_antiviral_643_complex.18,0.6966203
model_antiviral_4799_complex.8,0.6964971
model_antiviral_4271_complex.16,0.69648325
model_antiviral_713_complex.15,0.6964603
model_antiviral_4346_complex.19,0.6963172
model_antiviral_4444_complex.2,0.6963062
model_antiviral_3977_complex.15,0.6962668
model_antiviral_755_complex.10,0.6962652
model_antiviral_739_complex.13,0.69607913
model_antiviral_4223_complex.7,0.6960414
model_antiviral_4631_complex.13,0.6960218
model_antiviral_3504_complex.19,0.6959361
model_antiviral_2499_complex.20,0.69564104
model_antiviral_3067_complex.19,0.69552124
model_antiviral_1270_complex.6,0.6955102
model_antiviral_1696_complex.11,0.6952828
model_antiviral_2506_complex.1,0.6952712
model_antiviral_4562_complex.15,0.69498575
model_antiviral_4685_complex.9,0.69494396
model_antiviral_1383_complex.17,0.69487405
model_antiviral_3980_complex.3,0.69485176
model_antiviral_169_complex.7,0.69473183
model_antiviral_439_complex.13,0.69458824
model_antiviral_3661_complex.4,0.69449556
model_antiviral_4313_complex.11,0.69448996
model_antiviral_314_complex.12,0.694321
model_antiviral_3845_complex.8,0.69428337
model_antiviral_3913_complex.14,0.6942086
model_antiviral_4247_complex.8,0.69378924
model_antiviral_2680_complex.19,0.6934011
model_antiviral_4448_complex.6,0.69336337
model_antiviral_1730_complex.15,0.69321847
model_antiviral_4719_complex.11,0.6931665
model_antiviral_3717_complex.12,0.6926986
model_antiviral_3888_complex.6,0.69233525
model_antiviral_3930_complex.12,0.6922786
model_antiviral_1812_complex.7,0.6922674
model_antiviral_1542_complex.19,0.6922067
model_antiviral_725_complex.20,0.6920775
model_antiviral_687_complex.14,0.6919819
model_antiviral_759_complex.18,0.6918991
model_antiviral_1150_complex.10,0.69188064
model_antiviral_603_complex.3,0.6914227
model_antiviral_428_complex.6,0.69136095
model_antiviral_2596_complex.2,0.69129586
model_antiviral_3807_complex.8,0.69101757
model_antiviral_4782_complex.7,0.69083506
model_antiviral_4548_complex.14,0.69068205
model_antiviral_488_complex.13,0.6906098
model_antiviral_3984_complex.16,0.69060963
model_antiviral_2381_complex.5,0.6902969
model_antiviral_2818_complex.2,0.69021165
model_antiviral_4838_complex.9,0.69013345
model_antiviral_2783_complex.3,0.6900203
model_antiviral_4289_complex.4,0.6899985
model_antiviral_4203_complex.20,0.68999815
model_antiviral_1248_complex.20,0.68985397
model_antiviral_207_complex.20,0.6898414
model_antiviral_3668_complex.7,0.68954307
model_antiviral_683_complex.1,0.68946046
model_antiviral_1022_complex.11,0.689349
model_antiviral_207_complex.3,0.68927443
model_antiviral_2147_complex.16,0.68925846
model_antiviral_3020_complex.20,0.6890073
model_antiviral_1408_complex.20,0.68897915
model_antiviral_3167_complex.17,0.6889094
model_antiviral_629_complex.17,0.68888783
model_antiviral_1918_complex.10,0.6888439
model_antiviral_537_complex.3,0.6883106
model_antiviral_2595_complex.3,0.68823236
model_antiviral_2690_complex.20,0.6880248
model_antiviral_1564_complex.12,0.68799055
model_antiviral_1729_complex.17,0.68798983
model_antiviral_2696_complex.10,0.6878748
model_antiviral_3940_complex.12,0.6873392
model_antiviral_1857_complex.3,0.6873278
model_antiviral_3752_complex.9,0.6872134
model_antiviral_261_complex.16,0.68707556
model_antiviral_1304_complex.17,0.6867818
model_antiviral_1890_complex.13,0.6865886
model_antiviral_77_complex.11,0.68655276
model_antiviral_3002_complex.20,0.6864804
model_antiviral_4782_complex.15,0.68644613
model_antiviral_1120_complex.11,0.6863546
model_antiviral_880_complex.9,0.6861699
model_antiviral_587_complex.20,0.6860839
model_antiviral_2412_complex.12,0.6860441
model_antiviral_2326_complex.10,0.68603003
model_antiviral_4562_complex.7,0.68600583
model_antiviral_1918_complex.18,0.68589866
model_antiviral_4271_complex.10,0.68589044
model_antiviral_2385_complex.4,0.68559384
model_antiviral_3603_complex.20,0.6852505
model_antiviral_4032_complex.9,0.685225
model_antiviral_3540_complex.3,0.6850618
model_antiviral_3467_complex.18,0.68489265
model_antiviral_3678_complex.9,0.6847917
model_antiviral_4299_complex.4,0.68477315
model_antiviral_4200_complex.19,0.684666
model_antiviral_4361_complex.14,0.684423
model_antiviral_3729_complex.1,0.6842663
model_antiviral_4137_complex.4,0.6842361
model_antiviral_126_complex.6,0.68391526
model_antiviral_1248_complex.13,0.68388903
model_antiviral_191_complex.7,0.68356013
model_antiviral_3668_complex.8,0.6835443
model_antiviral_2716_complex.4,0.6834886
model_antiviral_4394_complex.3,0.6834641
model_antiviral_66_complex.20,0.68312263
model_antiviral_1091_complex.13,0.68309623
model_antiviral_3018_complex.10,0.6830072
model_antiviral_2399_complex.7,0.68292356
model_antiviral_3951_complex.13,0.6828796
model_antiviral_3855_complex.14,0.68282485
model_antiviral_2812_complex.19,0.68264127
model_antiviral_3125_complex.9,0.682598
model_antiviral_4285_complex.4,0.68257153
model_antiviral_739_complex.19,0.68253905
model_antiviral_2800_complex.9,0.68246764
model_antiviral_739_complex.5,0.6824356
model_antiviral_4007_complex.16,0.6823412
model_antiviral_84_complex.20,0.6822401
model_antiviral_2034_complex.13,0.6822126
model_antiviral_2866_complex.6,0.6819697
model_antiviral_1658_complex.8,0.68192565
model_antiviral_4554_complex.3,0.68185294
model_antiviral_2818_complex.11,0.6817913
model_antiviral_4125_complex.13,0.6817547
model_antiviral_3843_complex.13,0.6816603
model_antiviral_3661_complex.6,0.6816396
model_antiviral_2654_complex.19,0.6816259
model_antiviral_3687_complex.11,0.6814822
model_antiviral_3167_complex.8,0.6814705
model_antiviral_2937_complex.18,0.68125296
model_antiviral_3393_complex.5,0.68124783
model_antiviral_4403_complex.10,0.6812349
model_antiviral_82_complex.14,0.6811075
model_antiviral_2190_complex.17,0.6810801
model_antiviral_4103_complex.8,0.681063
model_antiviral_3504_complex.9,0.6810219
model_antiviral_1798_complex.16,0.6809176
model_antiviral_3943_complex.2,0.68087804
model_antiviral_3913_complex.17,0.68076223
model_antiviral_1544_complex.6,0.6807501
model_antiviral_1451_complex.3,0.68074095
model_antiviral_1844_complex.6,0.6807354
model_antiviral_2818_complex.6,0.6806867
model_antiviral_2628_complex.3,0.68058103
model_antiviral_3576_complex.3,0.68042755
model_antiviral_2500_complex.4,0.6801384
model_antiviral_4697_complex.8,0.68007666
model_antiviral_1143_complex.2,0.6799646
model_antiviral_475_complex.12,0.67992765
model_antiviral_3749_complex.10,0.6798059
model_antiviral_4141_complex.18,0.67978704
model_antiviral_4485_complex.14,0.67972976
model_antiviral_3935_complex.20,0.67968726
model_antiviral_4554_complex.17,0.67964107
model_antiviral_2069_complex.4,0.6794597
model_antiviral_1481_complex.3,0.67942226
model_antiviral_2543_complex.13,0.67942214
model_antiviral_1517_complex.5,0.67912036
model_antiviral_1696_complex.8,0.6790853
model_antiviral_475_complex.10,0.67906046
model_antiviral_4741_complex.11,0.6789438
model_antiviral_3661_complex.20,0.6785425
model_antiviral_2150_complex.15,0.6784569
model_antiviral_4399_complex.17,0.67832685
model_antiviral_1204_complex.16,0.67825896
model_antiviral_693_complex.4,0.67816615
model_antiviral_4780_complex.17,0.678166
model_antiviral_3994_complex.16,0.67804426
model_antiviral_1735_complex.16,0.67800295
model_antiviral_3433_complex.13,0.6778058
model_antiviral_906_complex.20,0.67769164
model_antiviral_2326_complex.6,0.6776512
model_antiviral_4226_complex.20,0.6776171
model_antiviral_48_complex.5,0.67747533
model_antiviral_1496_complex.15,0.6774403
model_antiviral_2164_complex.9,0.6774394
model_antiviral_969_complex.10,0.67742586
model_antiviral_3807_complex.17,0.67733103
model_antiviral_3729_complex.17,0.67725664
model_antiviral_4271_complex.17,0.6772155
model_antiviral_0_complex.13,0.6771398
model_antiviral_3125_complex.3,0.67698306
model_antiviral_1864_complex.6,0.67698145
model_antiviral_2312_complex.12,0.67676646
model_antiviral_862_complex.13,0.67675084
model_antiviral_2768_complex.4,0.67650396
model_antiviral_1875_complex.11,0.6764525
model_antiviral_2864_complex.5,0.67626834
model_antiviral_45_complex.14,0.67626446
model_antiviral_4500_complex.17,0.6762541
model_antiviral_1136_complex.10,0.67620856
model_antiviral_308_complex.7,0.67611766
model_antiviral_331_complex.1,0.67610055
model_antiviral_1082_complex.19,0.6760975
model_antiviral_3007_complex.18,0.6760906
model_antiviral_2800_complex.4,0.6760403
model_antiviral_3540_complex.9,0.6760107
model_antiviral_3700_complex.12,0.67596614
model_antiviral_3913_complex.2,0.6759146
model_antiviral_308_complex.5,0.67583257
model_antiviral_1678_complex.2,0.67581034
model_antiviral_1520_complex.14,0.6756451
model_antiviral_4093_complex.8,0.67560637
model_antiviral_227_complex.2,0.6755841
model_antiviral_4685_complex.14,0.6753651
model_antiviral_4176_complex.18,0.6752907
